id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
14224949,1,2015,0.000,0.000,0.018,0.000,0.015,0.009,0.014,0.000,0.031,0.000,0.000,0.032,2,1,0.76515,1,1,1,80.0,39.0,5.0,,0,0,85,65.0,47.0
14225082,1,2015,0.000,0.034,0.057,0.000,0.026,0.000,0.000,0.000,0.076,0.011,0.057,0.077,1,1,0.86184,1,1,1,80.0,35.0,3.0,,0,0,89,65.0,75.0
14225117,1,2015,0.050,0.025,0.031,0.064,0.000,0.055,0.000,0.060,0.074,0.011,0.009,0.092,2,2,0.54505,1,1,1,70.0,39.0,6.0,,0,0,87,44.0,92.0
14225407,1,2015,0.033,0.043,0.011,0.043,0.029,0.010,0.022,0.000,0.020,0.030,0.090,0.033,3,2,0.33696,1,1,1,60.0,27.0,5.0,,0,0,78,47.0,
14225660,0,2015,0.041,0.088,0.062,0.030,0.000,0.052,0.000,0.038,0.086,0.039,0.033,0.050,2,2,0.57075,1,1,1,60.0,,4.0,,0,0,75,53.0,70.0
14226074,1,2015,0.025,0.029,0.044,0.031,0.028,0.026,0.010,0.016,0.045,0.032,0.015,0.084,3,2,0.44485,1,1,1,80.0,35.0,7.0,,0,0,91,,
14226132,1,2015,0.050,0.048,0.031,0.137,0.076,0.137,0.045,0.016,0.050,0.082,0.123,0.145,3,2,0.34914,1,1,1,80.0,29.0,5.0,,0,0,74,59.0,36.0
14226137,1,2015,0.037,0.133,0.104,0.027,0.048,0.009,0.021,0.020,0.244,0.024,0.055,0.229,2,2,0.56466,1,1,1,80.0,33.0,4.0,,0,0,78,7.0,0.0
14226678,1,2015,0.024,0.049,0.064,0.072,0.042,0.076,0.065,0.038,0.056,0.046,0.028,0.040,1,1,0.72901,1,1,1,80.0,25.0,4.0,,0,0,83,37.0,20.0
14227264,1,2015,0.024,0.091,0.096,0.024,0.000,0.000,0.024,0.014,0.062,0.047,0.019,0.138,4,1,0.60989,1,1,1,80.0,25.0,3.0,,0,0,72,50.0,39.0
14227463,1,2015,0.026,0.022,0.000,0.015,0.011,0.009,0.000,0.012,0.083,0.000,0.000,0.039,4,1,0.37805,1,1,1,70.0,33.0,3.0,,0,0,75,,41.0
14227792,1,2015,0.015,0.000,0.000,0.044,0.000,0.041,0.017,0.012,0.021,0.000,0.016,0.015,2,1,0.60989,1,1,1,90.0,33.0,8.0,,0,0,84,5.0,19.0
14227862,1,2015,0.015,0.024,0.050,0.027,0.010,0.000,0.032,0.023,0.020,0.024,0.019,0.000,4,1,0.40079,1,1,1,60.0,28.0,4.0,,0,0,86,13.0,35.0
14227909,1,2015,0.046,0.143,0.122,0.027,0.007,0.017,0.030,0.026,0.127,0.071,0.074,0.315,3,1,0.34472,1,1,1,70.0,28.0,3.0,,0,0,74,32.0,29.0
14228285,1,2015,0.035,0.035,0.106,0.039,0.016,0.036,0.028,0.068,0.077,0.000,0.024,0.062,3,1,0.37132,1,1,1,70.0,25.0,4.0,,0,0,73,19.0,
14228534,1,2015,0.025,0.034,0.042,0.022,0.009,0.011,0.026,0.052,0.032,0.018,0.038,0.018,3,1,0.39224,1,1,1,60.0,34.0,6.0,,0,0,82,16.0,14.0
14228553,1,2015,0.025,0.000,0.011,0.044,0.030,0.010,0.018,0.000,0.012,0.019,0.016,0.000,3,1,0.43056,1,1,1,80.0,32.0,5.0,,0,0,85,22.0,13.0
14228590,1,2015,0.050,0.058,0.024,0.084,0.019,0.107,0.018,0.036,0.142,0.020,0.031,0.167,3,2,0.33491,1,1,1,70.0,28.0,5.0,,0,0,83,0.0,22.0
14228970,1,2015,0.015,0.048,0.052,0.015,0.008,0.009,0.009,0.012,0.037,0.008,0.025,0.046,2,1,0.74390,1,1,1,70.0,32.0,4.0,,0,0,87,53.0,0.0
14228990,0,2015,0.025,0.084,0.057,0.012,0.033,0.023,0.012,0.000,0.112,0.035,0.098,0.222,2,1,0.75794,1,1,1,60.0,,4.0,,0,0,85,14.0,39.0
14229051,1,2015,0.032,0.027,0.065,0.021,0.009,0.011,0.039,0.048,0.000,0.023,0.028,0.043,3,1,0.52907,1,1,1,70.0,31.0,3.0,,0,0,65,20.0,33.0
14229093,1,2015,0.017,0.011,0.000,0.000,0.016,0.022,0.000,0.037,0.025,0.000,0.015,0.015,3,2,0.36979,1,1,1,60.0,30.0,4.0,,0,0,79,,33.0
14229111,1,2015,0.020,0.053,0.009,0.000,0.011,0.000,0.012,0.000,0.119,0.011,0.009,0.052,3,2,0.36486,1,1,1,80.0,28.0,4.0,,0,0,89,,
14229143,1,2015,0.022,0.067,0.009,0.000,0.031,0.008,0.000,0.021,0.195,0.011,0.024,0.104,2,2,0.43534,1,1,1,70.0,27.0,4.0,,0,0,80,38.0,13.0
14229144,1,2015,0.011,0.058,0.048,0.000,0.021,0.000,0.000,0.000,0.135,0.026,0.024,0.184,3,1,0.42908,1,1,1,80.0,27.0,5.0,,0,0,79,5.0,6.0
14229474,1,2015,0.000,0.011,0.024,0.000,0.008,0.000,0.000,0.000,0.020,0.000,0.025,0.018,1,1,0.82787,1,1,1,70.0,29.0,4.0,,0,0,80,22.0,83.0
14229564,1,2015,0.000,0.018,0.000,0.025,0.000,0.008,0.008,0.000,0.024,0.000,0.085,0.033,3,1,0.35465,1,1,1,60.0,34.0,5.0,,0,0,72,11.0,8.0
14229604,1,2015,0.016,0.060,0.052,0.036,0.044,0.104,0.042,0.020,0.157,0.099,0.009,0.164,5,0,0.29779,1,1,1,60.0,24.0,3.0,,0,0,82,29.0,16.0
14229608,1,2015,0.062,0.083,0.077,0.044,0.054,0.018,0.036,0.017,0.122,0.035,0.037,0.060,3,1,0.35816,1,1,1,40.0,32.0,4.0,,0,0,74,4.0,5.0
14229671,1,2015,0.039,0.061,0.022,0.062,0.016,0.074,0.021,0.014,0.057,0.038,0.074,0.050,2,1,0.78646,1,1,1,60.0,28.0,5.0,,0,0,77,29.0,11.0
14230104,1,2015,0.020,0.024,0.046,0.034,0.023,0.044,0.000,0.057,0.062,0.007,0.037,0.040,4,1,0.31771,1,1,1,60.0,35.0,4.0,,0,0,77,26.0,43.0
14230106,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,1,0.74390,1,1,1,60.0,32.0,4.0,,0,0,79,86.0,95.0
14230421,1,2015,0.053,0.022,0.011,0.041,0.046,0.061,0.010,0.000,0.104,0.047,0.012,0.056,3,1,0.51838,1,1,1,90.0,30.0,5.0,,0,0,75,,34.0
14230474,1,2015,0.067,0.026,0.125,0.061,0.028,0.026,0.028,0.063,0.046,0.019,0.009,0.051,2,1,0.52907,1,1,1,60.0,30.0,3.0,,0,0,85,83.0,71.0
14230564,1,2015,0.036,0.013,0.022,0.054,0.008,0.018,0.000,0.019,0.019,0.000,0.009,0.011,2,1,0.74691,1,1,1,70.0,31.0,6.0,,0,0,70,,0.0
14230590,1,2015,0.025,0.052,0.029,0.031,0.019,0.010,0.010,0.000,0.037,0.049,0.009,0.028,4,1,0.46711,1,1,1,70.0,27.0,3.0,,0,0,86,,50.0
14230630,1,2015,0.022,0.070,0.000,0.032,0.030,0.029,0.009,0.000,0.164,0.037,0.031,0.117,1,1,0.85377,1,1,1,50.0,27.0,5.0,,0,0,88,55.0,71.0
14230799,0,2015,0.024,0.011,0.057,0.015,0.017,0.009,0.018,0.029,0.029,0.000,0.021,0.051,2,1,0.63393,1,1,1,60.0,,4.0,,0,0,80,0.0,3.0
14230907,1,2015,0.051,0.060,0.037,0.049,0.008,0.024,0.026,0.014,0.020,0.013,0.146,0.051,3,1,0.38208,1,1,1,60.0,32.0,4.0,,0,0,68,,38.0
14231084,1,2015,0.000,0.000,0.027,0.020,0.016,0.034,0.022,0.000,0.028,0.034,0.037,0.022,4,0,0.29339,1,1,1,80.0,30.0,4.0,,0,0,82,16.0,
14231095,0,2015,0.000,0.010,0.000,0.009,0.000,0.009,0.000,0.000,0.000,0.008,0.022,0.000,3,1,0.33607,1,1,1,50.0,,4.0,,0,0,81,,17.0
14231101,1,2015,0.000,0.036,0.048,0.000,0.000,0.000,0.000,0.000,0.070,0.045,0.000,0.160,3,2,0.34914,1,1,1,60.0,25.0,5.0,,0,0,77,24.0,4.0
14231263,1,2015,0.000,0.023,0.018,0.000,0.009,0.016,0.000,0.023,0.056,0.011,0.024,0.043,3,1,0.66484,1,1,1,60.0,30.0,5.0,,0,0,81,,71.0
14231381,1,2015,0.008,0.016,0.000,0.036,0.008,0.017,0.016,0.000,0.050,0.007,0.091,0.011,2,1,0.76515,1,1,1,70.0,32.0,6.0,,0,0,84,63.0,88.0
14231426,1,2015,0.016,0.000,0.000,0.009,0.019,0.009,0.000,0.000,0.000,0.008,0.019,0.000,2,2,0.50000,1,1,1,80.0,33.0,4.0,,0,0,83,50.0,38.0
14231437,1,2015,0.062,0.034,0.100,0.092,0.048,0.028,0.041,0.019,0.039,0.061,0.000,0.024,3,2,0.40196,1,1,1,60.0,32.0,2.0,,0,0,88,52.0,88.0
14231538,0,2015,0.038,0.043,0.039,0.030,0.011,0.054,0.000,0.052,0.111,0.010,0.012,0.050,2,2,0.55137,1,1,1,80.0,,4.0,,0,0,87,5.0,0.0
14231651,1,2015,0.020,0.045,0.033,0.000,0.019,0.000,0.009,0.000,0.123,0.011,0.021,0.083,3,1,0.50000,1,1,1,60.0,27.0,4.0,,0,0,77,95.0,33.0
14231826,1,2015,0.000,0.000,0.018,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,3,2,0.40099,1,1,1,60.0,25.0,5.0,,0,0,78,9.0,22.0
14232128,1,2015,0.019,0.081,0.051,0.013,0.011,0.000,0.031,0.000,0.133,0.081,0.075,0.093,4,1,0.39362,1,1,1,50.0,27.0,5.0,,0,0,76,26.0,58.0
14232253,1,2015,0.000,0.012,0.009,0.000,0.000,0.000,0.000,0.000,0.029,0.011,0.009,0.028,4,1,0.50000,1,1,1,70.0,26.0,3.0,,0,0,69,63.0,17.0
14232801,1,2015,0.035,0.049,0.064,0.022,0.035,0.025,0.044,0.054,0.126,0.031,0.037,0.095,3,1,0.30198,1,1,1,60.0,26.0,4.0,,0,0,79,0.0,0.0
14232928,1,2015,0.106,0.037,0.064,0.102,0.028,0.157,0.028,0.075,0.065,0.019,0.015,0.037,2,1,0.72260,1,1,1,80.0,32.0,5.0,,0,0,90,23.0,19.0
14232988,1,2015,0.077,0.091,0.055,0.035,0.000,0.039,0.012,0.014,0.085,0.108,0.127,0.158,2,2,0.63021,1,1,1,60.0,26.0,4.0,,0,0,79,4.0,4.0
14233001,1,2015,0.050,0.066,0.099,0.058,0.026,0.036,0.055,0.081,0.082,0.053,0.068,0.088,3,1,0.50000,1,1,1,60.0,25.0,5.0,,0,0,83,12.0,18.0
14233102,1,2015,0.034,0.037,0.013,0.021,0.039,0.011,0.012,0.055,0.074,0.013,0.019,0.024,4,1,0.33516,1,1,1,60.0,25.0,4.0,,0,0,75,15.0,50.0
14233242,0,2015,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.010,0.025,0.000,3,1,0.36607,1,1,1,40.0,,5.0,,0,0,82,31.0,5.0
14233311,1,2015,0.000,0.010,0.000,0.010,0.008,0.017,0.000,0.000,0.014,0.007,0.000,0.011,2,1,0.79412,1,1,1,60.0,27.0,5.0,,0,0,80,94.0,77.0
14233370,1,2015,0.000,0.012,0.019,0.000,0.000,0.000,0.029,0.000,0.000,0.011,0.013,0.013,3,1,0.47845,1,1,1,60.0,28.0,4.0,,0,0,76,14.0,24.0
14233446,1,2015,0.011,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.012,0.000,4,1,0.50000,1,1,1,60.0,28.0,3.0,,0,0,79,52.0,68.0
14233473,0,2015,0.032,0.089,0.092,0.042,0.008,0.016,0.000,0.038,0.085,0.013,0.089,0.142,4,0,0.29339,1,1,1,50.0,,4.0,,0,0,77,11.0,18.0
14233563,1,2015,0.008,0.034,0.009,0.012,0.000,0.000,0.009,0.009,0.000,0.010,0.077,0.033,3,2,0.45495,1,1,1,60.0,33.0,6.0,,0,0,86,35.0,65.0
14233708,1,2015,0.000,0.065,0.086,0.025,0.018,0.000,0.008,0.008,0.086,0.035,0.068,0.209,2,1,0.58721,1,1,1,80.0,30.0,3.0,,0,0,71,3.0,5.0
14233813,1,2015,0.035,0.101,0.079,0.042,0.008,0.017,0.012,0.031,0.099,0.021,0.089,0.146,4,1,0.33516,1,1,1,70.0,22.0,2.0,,0,1,88,88.0,
14233974,0,2015,0.071,0.000,0.022,0.073,0.038,0.032,0.020,0.000,0.000,0.038,0.000,0.000,2,1,0.60989,1,1,1,70.0,,6.0,,0,0,81,,21.0
14233979,1,2015,0.049,0.025,0.048,0.043,0.028,0.010,0.040,0.039,0.000,0.032,0.028,0.018,3,1,0.57042,1,1,1,80.0,33.0,5.0,,0,0,86,30.0,67.0
14234050,1,2015,0.025,0.010,0.011,0.056,0.019,0.020,0.010,0.000,0.012,0.034,0.013,0.000,3,1,0.48397,1,1,1,80.0,33.0,3.0,,0,0,78,17.0,31.0
14234070,1,2015,0.068,0.015,0.072,0.053,0.037,0.020,0.058,0.048,0.000,0.100,0.037,0.036,2,1,0.71825,1,1,1,60.0,26.0,5.0,,0,0,81,12.0,4.0
14234107,1,2015,0.073,0.073,0.026,0.045,0.010,0.033,0.024,0.036,0.000,0.053,0.146,0.053,3,1,0.45050,1,1,1,80.0,34.0,6.0,,0,0,83,36.0,48.0
14234400,1,2015,0.015,0.065,0.098,0.012,0.018,0.000,0.047,0.014,0.083,0.037,0.031,0.100,3,1,0.51984,1,1,1,60.0,34.0,4.0,,0,0,74,65.0,82.0
14235220,1,2015,0.040,0.135,0.213,0.027,0.020,0.008,0.027,0.044,0.155,0.053,0.040,0.264,2,2,0.48162,1,1,1,60.0,34.0,,93.0,0,0,85,18.0,58.0
14235761,0,2015,0.000,0.069,0.042,0.022,0.010,0.008,0.012,0.012,0.114,0.046,0.049,0.158,3,1,0.45536,1,1,0,20.0,,,93.0,0,0,0,50.0,56.0
14237003,1,2015,0.000,0.000,0.051,0.000,0.007,0.019,0.000,0.012,0.009,0.010,0.012,0.000,5,0,0.29779,1,1,1,80.0,32.0,6.0,,0,0,78,19.0,13.0
14237120,0,2015,0.000,0.029,0.000,0.012,0.009,0.008,0.009,0.000,0.018,0.000,0.046,0.048,4,1,0.33516,1,1,1,90.0,,,94.0,0,0,83,,
14237421,1,2015,0.046,0.085,0.035,0.027,0.020,0.016,0.012,0.033,0.123,0.024,0.059,0.050,3,1,0.50000,1,1,0,60.0,26.0,2.0,,0,0,0,0.0,11.0
14237995,1,2015,0.074,0.059,0.020,0.062,0.027,0.061,0.010,0.000,0.014,0.054,0.158,0.044,3,2,0.34914,1,1,1,90.0,34.0,6.0,,0,0,89,,
14238447,0,2015,0.042,0.046,0.053,0.075,0.036,0.094,0.046,0.017,0.053,0.040,0.107,0.111,3,1,0.44048,1,1,1,90.0,,5.0,,0,0,77,0.0,25.0
14238454,1,2015,0.000,0.000,0.009,0.010,0.008,0.017,0.000,0.000,0.014,0.048,0.000,0.011,2,1,0.50000,1,1,1,70.0,28.0,4.0,,0,0,80,30.0,26.0
14238528,1,2015,0.011,0.022,0.000,0.000,0.011,0.000,0.000,0.000,0.074,0.000,0.000,0.024,2,1,0.66304,1,1,1,60.0,27.0,4.0,,0,0,74,,14.0
14238795,1,2015,0.000,0.018,0.024,0.000,0.000,0.000,0.000,0.000,0.027,0.013,0.000,0.069,4,0,0.28774,1,1,1,80.0,25.0,3.0,,0,0,86,8.0,0.0
14239207,1,2015,0.051,0.043,0.009,0.012,0.008,0.013,0.000,0.000,0.008,0.008,0.053,0.033,2,1,0.82328,1,1,1,50.0,28.0,5.0,,0,0,77,7.0,22.0
14239420,1,2015,0.093,0.000,0.000,0.035,0.016,0.071,0.020,0.000,0.026,0.029,0.025,0.011,3,1,0.38550,1,1,1,70.0,31.0,4.0,,0,0,75,0.0,31.0
14240119,1,2015,0.017,0.010,0.009,0.009,0.015,0.050,0.000,0.013,0.000,0.008,0.010,0.000,1,1,0.87698,1,1,1,70.0,33.0,6.0,,0,0,79,,47.0
14240332,1,2015,0.000,0.015,0.018,0.000,0.018,0.009,0.014,0.008,0.016,0.009,0.009,0.041,2,2,0.35915,1,1,1,70.0,34.0,5.0,,0,0,73,,82.0
14240356,1,2015,0.025,0.009,0.011,0.031,0.037,0.019,0.029,0.000,0.036,0.079,0.000,0.021,1,1,0.85377,1,1,1,50.0,32.0,6.0,,0,0,70,95.0,29.0
14241122,1,2015,0.051,0.040,0.068,0.055,0.009,0.017,0.038,0.073,0.069,0.024,0.053,0.072,4,0,0.29651,1,1,1,60.0,33.0,4.0,,0,0,83,29.0,11.0
14241193,1,2015,0.048,0.049,0.042,0.131,0.034,0.069,0.057,0.021,0.014,0.039,0.096,0.044,2,1,0.80534,1,1,1,70.0,26.0,6.0,,0,0,81,33.0,22.0
14241478,1,2015,0.000,0.000,0.000,0.026,0.008,0.087,0.009,0.000,0.014,0.017,0.012,0.011,2,1,0.75943,1,1,1,90.0,32.0,7.0,,0,0,84,81.0,25.0
14241486,1,2015,0.030,0.029,0.075,0.040,0.045,0.048,0.032,0.049,0.028,0.008,0.062,0.080,3,1,0.44485,1,1,1,80.0,24.0,4.0,,0,0,68,5.0,17.0
14241622,1,2015,0.019,0.056,0.000,0.024,0.029,0.000,0.012,0.027,0.074,0.000,0.077,0.057,3,2,0.34733,1,1,1,90.0,26.0,5.0,,0,0,86,,0.0
14241690,1,2015,0.023,0.042,0.046,0.028,0.008,0.040,0.021,0.022,0.036,0.023,0.127,0.018,2,2,0.47642,1,1,1,90.0,34.0,6.0,,0,0,86,51.0,23.0
14241943,0,2015,0.042,0.127,0.077,0.015,0.022,0.035,0.009,0.019,0.233,0.194,0.041,0.128,3,1,0.55952,1,1,1,60.0,,6.0,,0,0,88,50.0,24.0
14242263,1,2015,0.048,0.026,0.077,0.045,0.024,0.025,0.018,0.080,0.047,0.000,0.009,0.055,1,1,0.89384,1,1,1,60.0,27.0,4.0,,0,0,82,5.0,0.0
14242337,1,2015,0.026,0.022,0.000,0.025,0.019,0.026,0.000,0.012,0.119,0.007,0.000,0.050,2,1,0.66447,1,1,1,60.0,34.0,,,0,0,86,0.0,52.0
14243013,1,2015,0.030,0.030,0.086,0.024,0.000,0.000,0.024,0.028,0.000,0.026,0.038,0.000,3,1,0.44048,1,1,0,80.0,25.0,5.0,,0,0,0,,13.0
14243560,1,2015,0.026,0.102,0.050,0.034,0.055,0.025,0.021,0.033,0.171,0.060,0.126,0.186,4,1,0.44485,1,1,1,60.0,28.0,3.0,,0,0,82,,
14243629,1,2015,0.031,0.102,0.100,0.015,0.027,0.028,0.014,0.028,0.166,0.059,0.033,0.102,4,1,0.40066,1,1,1,60.0,34.0,4.0,,0,0,82,25.0,0.0
14243720,1,2015,0.011,0.033,0.024,0.010,0.019,0.010,0.000,0.000,0.094,0.000,0.012,0.084,2,1,0.77174,1,1,0,60.0,26.0,4.0,,0,0,0,,0.0
14243981,1,2015,0.032,0.018,0.036,0.000,0.043,0.000,0.036,0.011,0.000,0.000,0.009,0.000,2,2,0.58562,1,1,1,70.0,28.0,5.0,,0,0,82,23.0,13.0
14244287,1,2015,0.016,0.000,0.000,0.000,0.000,0.013,0.009,0.000,0.000,0.045,0.000,0.000,2,1,0.57075,1,1,1,60.0,25.0,3.0,,0,0,77,38.0,45.0
14244298,1,2015,0.023,0.084,0.055,0.022,0.027,0.041,0.012,0.046,0.135,0.064,0.107,0.171,3,1,0.50000,1,1,1,50.0,32.0,4.0,,0,0,81,52.0,30.0
14244352,1,2015,0.038,0.129,0.166,0.030,0.044,0.028,0.000,0.039,0.258,0.082,0.045,0.419,1,1,0.69397,1,1,0,80.0,31.0,4.0,,0,0,0,38.0,12.0
14244476,1,2015,0.045,0.039,0.009,0.011,0.009,0.020,0.000,0.000,0.047,0.011,0.108,0.043,2,2,0.58197,1,1,1,30.0,15.0,5.0,,0,0,72,30.0,24.0
14244745,1,2015,0.012,0.013,0.022,0.025,0.026,0.034,0.000,0.027,0.049,0.016,0.009,0.063,3,2,0.35915,1,1,0,90.0,29.0,6.0,,0,0,0,,0.0
14244767,1,2015,0.031,0.086,0.079,0.012,0.021,0.011,0.033,0.014,0.059,0.047,0.136,0.082,3,2,0.41736,1,1,1,60.0,25.0,5.0,,0,0,77,4.0,29.0
14244879,1,2015,0.015,0.076,0.181,0.024,0.008,0.009,0.012,0.030,0.051,0.034,0.050,0.136,2,2,0.60638,1,1,1,60.0,27.0,5.0,,0,0,76,37.0,45.0
14245057,1,2015,0.022,0.022,0.009,0.000,0.011,0.000,0.000,0.000,0.074,0.030,0.000,0.024,2,1,0.59191,1,1,1,60.0,27.0,5.0,,0,0,72,15.0,73.0
14245578,1,2015,0.000,0.066,0.060,0.000,0.020,0.016,0.014,0.000,0.090,0.032,0.024,0.138,2,1,0.54132,1,1,1,90.0,28.0,,94.0,0,0,80,,
14246198,1,2015,0.063,0.054,0.011,0.057,0.057,0.067,0.026,0.000,0.170,0.026,0.034,0.070,3,1,0.43827,1,1,1,80.0,28.0,3.0,,0,0,76,14.0,31.0
14246337,1,2015,0.063,0.101,0.044,0.027,0.011,0.022,0.012,0.033,0.101,0.032,0.065,0.035,3,2,0.52155,1,1,1,60.0,27.0,5.0,,0,0,74,85.0,50.0
14247013,1,2015,0.008,0.000,0.009,0.018,0.000,0.020,0.000,0.017,0.000,0.100,0.010,0.000,2,1,0.61792,1,1,1,90.0,25.0,4.0,,0,0,82,4.0,0.0
14247439,1,2015,0.050,0.019,0.022,0.075,0.045,0.028,0.041,0.012,0.028,0.068,0.016,0.000,2,1,0.60989,1,1,0,70.0,32.0,3.0,,0,0,0,,5.0
14247506,1,2015,0.047,0.040,0.022,0.012,0.000,0.026,0.030,0.014,0.008,0.021,0.019,0.000,3,1,0.44485,1,1,1,60.0,26.0,4.0,,0,0,83,73.0,27.0
14247520,1,2015,0.009,0.012,0.019,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.052,1,1,0.88043,1,1,1,70.0,31.0,4.0,,0,0,78,67.0,67.0
14247849,1,2015,0.008,0.018,0.000,0.040,0.014,0.030,0.000,0.017,0.014,0.008,0.041,0.033,2,1,0.68018,1,1,1,50.0,29.0,6.0,,0,0,78,29.0,44.0
14248221,1,2015,0.024,0.027,0.000,0.000,0.009,0.008,0.000,0.000,0.018,0.000,0.086,0.015,3,2,0.31982,1,1,1,70.0,25.0,5.0,,0,0,82,80.0,52.0
14248285,1,2015,0.044,0.040,0.042,0.000,0.009,0.014,0.018,0.025,0.008,0.038,0.009,0.018,2,2,0.42187,1,1,1,80.0,27.0,5.0,,0,0,73,,48.0
14248291,1,2015,0.012,0.013,0.022,0.025,0.000,0.045,0.007,0.019,0.019,0.000,0.000,0.011,3,1,0.52358,1,1,1,60.0,31.0,4.0,,0,0,75,7.0,0.0
14249819,1,2015,0.037,0.099,0.059,0.012,0.059,0.000,0.012,0.036,0.177,0.024,0.028,0.076,3,1,0.37603,1,1,1,80.0,26.0,6.0,,0,0,78,0.0,5.0
14250130,0,2015,0.054,0.060,0.035,0.035,0.011,0.029,0.012,0.041,0.121,0.013,0.032,0.035,2,2,0.45050,1,1,1,60.0,,4.0,,0,0,74,0.0,0.0
14250697,1,2015,0.000,0.011,0.024,0.000,0.016,0.036,0.000,0.000,0.056,0.000,0.025,0.050,3,1,0.50000,1,1,1,60.0,27.0,4.0,,0,0,78,32.0,40.0
14250741,1,2015,0.059,0.000,0.009,0.022,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.85377,1,1,1,60.0,27.0,4.0,,0,0,82,50.0,18.0
14250799,1,2015,0.009,0.027,0.024,0.022,0.034,0.028,0.030,0.017,0.050,0.028,0.052,0.076,3,2,0.42366,1,1,1,70.0,25.0,6.0,,0,0,71,20.0,30.0
14251526,0,2015,0.012,0.013,0.022,0.015,0.011,0.008,0.000,0.019,0.019,0.000,0.000,0.011,2,1,0.56944,1,1,1,70.0,,4.0,,0,0,84,12.0,35.0
14252087,1,2015,0.050,0.155,0.129,0.027,0.044,0.017,0.000,0.012,0.278,0.050,0.134,0.358,4,2,0.35149,1,1,1,70.0,32.0,4.0,,0,0,79,23.0,26.0
14252581,1,2015,0.012,0.050,0.050,0.015,0.010,0.008,0.009,0.019,0.034,0.008,0.034,0.050,2,2,0.50000,1,1,1,70.0,34.0,3.0,,0,0,81,63.0,58.0
14252672,1,2015,0.034,0.000,0.000,0.000,0.007,0.039,0.000,0.007,0.000,0.010,0.012,0.000,3,1,0.41803,1,1,1,70.0,29.0,3.0,,0,0,81,28.0,8.0
14252902,1,2015,0.081,0.040,0.024,0.043,0.048,0.010,0.022,0.021,0.015,0.032,0.098,0.011,3,1,0.33491,1,1,0,50.0,26.0,3.0,,0,0,0,35.0,36.0
14253717,1,2015,0.000,0.038,0.043,0.000,0.023,0.008,0.009,0.025,0.029,0.000,0.025,0.031,3,2,0.33607,1,1,1,80.0,32.0,4.0,,0,0,78,29.0,0.0
14253823,1,2015,0.000,0.034,0.064,0.000,0.010,0.000,0.026,0.000,0.028,0.030,0.000,0.000,3,2,0.33516,1,1,1,70.0,28.0,3.0,,0,0,72,95.0,76.0
14253824,1,2015,0.034,0.091,0.066,0.024,0.053,0.016,0.024,0.045,0.123,0.024,0.108,0.075,3,2,0.38550,1,1,1,50.0,29.0,3.0,,0,0,77,22.0,22.0
14253923,1,2015,0.015,0.105,0.109,0.024,0.000,0.000,0.012,0.014,0.108,0.065,0.050,0.309,1,1,0.76163,1,1,1,70.0,28.0,5.0,,0,0,75,44.0,44.0
14253940,1,2015,0.043,0.000,0.068,0.044,0.037,0.010,0.063,0.034,0.012,0.019,0.034,0.036,2,1,0.57092,1,1,1,70.0,28.0,5.0,,0,0,73,22.0,33.0
14253965,1,2015,0.000,0.047,0.046,0.000,0.018,0.016,0.000,0.000,0.044,0.008,0.030,0.043,2,1,0.76515,1,1,1,60.0,26.0,3.0,,0,0,83,53.0,82.0
14254814,1,2015,0.017,0.000,0.000,0.040,0.000,0.024,0.024,0.008,0.012,0.000,0.029,0.013,2,1,0.78646,1,1,1,80.0,29.0,3.0,,0,0,64,,35.0
14254941,1,2015,0.034,0.126,0.055,0.036,0.011,0.000,0.026,0.014,0.101,0.037,0.127,0.159,2,1,0.61218,1,1,1,80.0,32.0,6.0,,0,0,86,,53.0
14254955,1,2015,0.000,0.012,0.027,0.009,0.020,0.025,0.014,0.032,0.054,0.028,0.052,0.048,3,1,0.50000,1,1,1,80.0,28.0,5.0,,0,0,81,0.0,8.0
14255076,1,2015,0.011,0.085,0.134,0.012,0.021,0.000,0.049,0.000,0.150,0.045,0.009,0.147,4,1,0.36486,1,1,1,70.0,30.0,5.0,,0,0,72,43.0,76.0
14255432,1,2015,0.042,0.070,0.042,0.026,0.008,0.130,0.009,0.000,0.036,0.016,0.012,0.018,2,1,0.56466,1,1,0,60.0,24.0,4.0,,0,0,0,11.0,0.0
14255517,1,2015,0.071,0.063,0.035,0.046,0.050,0.019,0.028,0.037,0.165,0.019,0.009,0.105,3,1,0.33456,1,1,1,70.0,23.0,3.0,,0,0,80,0.0,0.0
14255894,1,2015,0.017,0.000,0.024,0.009,0.020,0.011,0.018,0.034,0.000,0.000,0.009,0.018,2,2,0.50000,1,1,1,50.0,27.0,5.0,,0,0,76,48.0,85.0
