B1,B2,B3,B4,B5,dapar,tzadak,mavdak1,mavdak2,rejected,nf,ne,socioT,socioP
252.0,262.0,298.0,146.0,236.0,70.0,31.0,,,0,0,0,49.0,
255.0,302.0,280.0,167.0,250.0,70.0,,,,0,0,0,,
263.0,263.0,212.0,205.0,261.0,60.0,,,,0,0,0,10.0,
274.0,268.0,231.0,73.0,217.0,70.0,,,,0,0,0,,
256.0,253.0,238.0,176.0,239.0,60.0,,,,0,0,0,18.0,
285.0,227.0,258.0,177.0,255.0,70.0,,,,0,0,0,12.0,
188.0,276.0,278.0,123.0,216.0,70.0,26.0,,,0,0,0,,
266.0,306.0,263.0,204.0,247.0,60.0,,,,0,0,0,0.0,0.0
254.0,295.0,236.0,67.0,172.0,70.0,30.0,,,0,0,0,,
240.0,245.0,249.0,140.0,212.0,60.0,24.0,,,0,0,0,57.0,
229.0,238.0,202.0,208.0,216.0,60.0,,,,0,0,0,,
247.0,261.0,191.0,110.0,185.0,70.0,,,,0,0,0,,
245.0,254.0,251.0,104.0,234.0,70.0,30.0,,,0,0,0,,
261.0,276.0,250.0,117.0,233.0,80.0,32.0,,,0,0,0,21.0,55.0
247.0,230.0,185.0,208.0,225.0,80.0,21.0,,,0,0,0,33.0,
265.0,235.0,209.0,127.0,219.0,40.0,23.0,,,0,0,0,32.0,24.0
218.0,233.0,219.0,183.0,205.0,40.0,,,,0,0,0,18.0,80.0
266.0,225.0,238.0,178.0,200.0,50.0,,,,0,0,0,45.0,33.0
263.0,243.0,260.0,128.0,190.0,50.0,,,,0,0,0,33.0,
308.0,313.0,226.0,114.0,206.0,50.0,22.0,,,0,0,0,,19.0
284.0,291.0,257.0,116.0,248.0,50.0,32.0,,,0,0,0,8.0,0.0
266.0,252.0,211.0,147.0,240.0,70.0,26.0,,,0,0,0,60.0,
267.0,274.0,220.0,136.0,240.0,50.0,25.0,,,0,0,0,,10.0
238.0,219.0,238.0,115.0,216.0,80.0,27.0,,,0,0,0,5.0,
245.0,225.0,239.0,165.0,197.0,60.0,25.0,,,0,0,0,5.0,
249.0,252.0,272.0,137.0,232.0,80.0,33.0,,,0,0,0,44.0,29.0
241.0,217.0,238.0,183.0,217.0,50.0,26.0,,,0,0,0,11.0,
238.0,227.0,221.0,159.0,220.0,70.0,24.0,,,0,0,0,29.0,27.0
323.0,286.0,246.0,140.0,264.0,60.0,26.0,,,0,0,0,48.0,52.0
280.0,283.0,269.0,85.0,260.0,50.0,36.0,,,0,0,0,32.0,12.0
235.0,209.0,211.0,179.0,222.0,60.0,23.0,,,0,0,0,17.0,40.0
276.0,269.0,249.0,91.0,246.0,80.0,32.0,,,0,0,0,13.0,38.0
239.0,271.0,233.0,132.0,226.0,50.0,33.0,,,0,0,0,39.0,
276.0,257.0,252.0,115.0,230.0,70.0,25.0,,,0,0,0,64.0,90.0
224.0,228.0,204.0,176.0,191.0,70.0,17.0,,,0,0,0,8.0,84.0
248.0,255.0,271.0,107.0,227.0,90.0,35.0,,,0,0,0,77.0,
218.0,254.0,242.0,140.0,223.0,80.0,30.0,,,0,0,0,9.0,10.0
263.0,262.0,244.0,118.0,201.0,30.0,25.0,,,0,0,0,21.0,48.0
269.0,222.0,247.0,168.0,235.0,80.0,,,,0,0,0,9.0,
257.0,243.0,252.0,128.0,196.0,60.0,29.0,,,0,0,0,55.0,50.0
258.0,267.0,262.0,84.0,240.0,70.0,36.0,,,0,0,0,,
234.0,212.0,242.0,137.0,191.0,80.0,32.0,,,0,0,0,73.0,68.0
247.0,267.0,230.0,153.0,274.0,60.0,,,,0,0,0,26.0,
238.0,284.0,271.0,146.0,267.0,50.0,24.0,,,0,0,0,42.0,32.0
202.0,279.0,213.0,145.0,211.0,90.0,29.0,,,0,0,0,,
227.0,252.0,261.0,88.0,224.0,70.0,27.0,,,0,0,0,33.0,58.0
232.0,283.0,290.0,108.0,285.0,40.0,26.0,,,0,0,0,25.0,37.0
245.0,246.0,233.0,187.0,220.0,50.0,24.0,,,0,0,0,31.0,64.0
223.0,208.0,245.0,179.0,256.0,80.0,26.0,,,0,0,0,,42.0
205.0,254.0,235.0,162.0,228.0,60.0,20.0,,,0,0,0,54.0,5.0
223.0,264.0,241.0,179.0,231.0,90.0,24.0,,,0,0,0,50.0,
245.0,227.0,226.0,144.0,234.0,50.0,,,,0,0,0,46.0,
228.0,192.0,203.0,153.0,204.0,80.0,25.0,,,0,0,0,,17.0
249.0,238.0,229.0,132.0,231.0,60.0,,,,0,0,0,,
259.0,284.0,241.0,104.0,236.0,90.0,32.0,,,0,0,0,,
256.0,290.0,299.0,133.0,276.0,50.0,28.0,,,0,0,0,48.0,31.0
290.0,271.0,283.0,120.0,278.0,60.0,39.0,,,0,0,0,,
236.0,268.0,266.0,157.0,254.0,70.0,,,,0,0,0,10.0,
257.0,272.0,288.0,165.0,260.0,70.0,31.0,,,0,0,0,38.0,85.0
177.0,252.0,243.0,199.0,239.0,60.0,,,,0,0,0,0.0,
259.0,235.0,226.0,167.0,222.0,50.0,,,,0,0,0,68.0,
226.0,264.0,291.0,166.0,267.0,70.0,34.0,,,0,0,0,21.0,21.0
255.0,233.0,214.0,135.0,198.0,50.0,,,,0,0,0,9.0,
289.0,291.0,267.0,135.0,281.0,70.0,26.0,,,0,0,0,12.0,3.0
290.0,265.0,276.0,132.0,291.0,60.0,,,,0,0,0,46.0,9.0
257.0,266.0,218.0,134.0,267.0,90.0,19.0,,,0,0,0,59.0,
285.0,267.0,259.0,126.0,242.0,60.0,26.0,,,0,0,0,5.0,6.0
268.0,268.0,232.0,103.0,223.0,50.0,,,,0,0,0,61.0,0.0
281.0,275.0,244.0,125.0,244.0,70.0,,,,0,0,0,,
267.0,262.0,293.0,108.0,232.0,70.0,24.0,,,0,0,0,27.0,
265.0,229.0,254.0,132.0,230.0,60.0,,,,0,0,0,4.0,
256.0,272.0,243.0,112.0,234.0,80.0,,,,0,0,0,0.0,
228.0,265.0,285.0,103.0,295.0,60.0,25.0,,,0,0,0,3.0,
237.0,262.0,298.0,142.0,214.0,80.0,32.0,,,0,0,0,,38.0
259.0,273.0,244.0,114.0,213.0,90.0,,,,0,0,0,,
264.0,276.0,266.0,108.0,232.0,60.0,29.0,,,0,0,0,15.0,27.0
243.0,243.0,193.0,164.0,201.0,50.0,24.0,,,0,0,0,,
263.0,247.0,275.0,135.0,226.0,40.0,,,,0,0,0,20.0,14.0
256.0,267.0,291.0,142.0,239.0,50.0,27.0,,,0,0,0,0.0,
288.0,266.0,236.0,160.0,227.0,60.0,26.0,,,0,0,0,4.0,6.0
234.0,279.0,266.0,155.0,276.0,60.0,27.0,,,0,0,0,0.0,
228.0,285.0,239.0,156.0,292.0,90.0,31.0,,,0,0,0,27.0,
300.0,269.0,232.0,66.0,246.0,60.0,,,,0,0,0,70.0,
281.0,263.0,276.0,127.0,278.0,60.0,,,,0,0,0,17.0,
223.0,262.0,211.0,182.0,186.0,60.0,27.0,,,0,0,0,0.0,0.0
261.0,264.0,259.0,173.0,226.0,90.0,,,,0,0,0,0.0,
241.0,219.0,237.0,167.0,204.0,60.0,33.0,,,0,0,0,23.0,35.0
245.0,270.0,229.0,105.0,242.0,50.0,36.0,,,0,0,0,61.0,9.0
282.0,270.0,222.0,180.0,293.0,70.0,,,,0,0,0,39.0,
214.0,242.0,221.0,187.0,211.0,30.0,27.0,,,0,0,0,,11.0
258.0,294.0,272.0,164.0,250.0,70.0,,,,0,0,0,0.0,
236.0,229.0,252.0,175.0,252.0,70.0,25.0,,,0,0,0,26.0,
235.0,226.0,196.0,124.0,195.0,40.0,29.0,,,0,0,0,45.0,43.0
284.0,245.0,219.0,137.0,239.0,10.0,32.0,,,0,0,0,,25.0
240.0,269.0,244.0,152.0,272.0,50.0,26.0,,,0,0,0,39.0,22.0
273.0,263.0,253.0,142.0,226.0,40.0,,,,0,0,0,19.0,
271.0,258.0,251.0,153.0,267.0,60.0,24.0,,,0,0,0,75.0,
274.0,251.0,232.0,126.0,208.0,70.0,32.0,,,0,0,0,,44.0
304.0,260.0,247.0,153.0,254.0,40.0,,,,0,0,0,30.0,
231.0,230.0,245.0,150.0,191.0,50.0,27.0,,,0,0,0,20.0,
242.0,209.0,226.0,166.0,192.0,70.0,24.0,,,0,0,0,29.0,
243.0,232.0,242.0,153.0,192.0,60.0,33.0,,,0,0,0,7.0,
242.0,219.0,197.0,154.0,239.0,80.0,21.0,,,0,0,0,0.0,
267.0,251.0,262.0,116.0,255.0,60.0,,,,0,0,0,0.0,
303.0,285.0,290.0,169.0,260.0,40.0,,,,0,0,0,0.0,0.0
241.0,214.0,265.0,154.0,252.0,70.0,,,,0,0,0,,
194.0,246.0,233.0,83.0,173.0,80.0,28.0,,,0,0,0,0.0,
217.0,249.0,252.0,122.0,269.0,70.0,29.0,,,0,0,0,6.0,
244.0,292.0,269.0,77.0,239.0,50.0,,,,0,0,0,8.0,
200.0,312.0,220.0,54.0,169.0,80.0,24.0,,,0,0,0,,
256.0,275.0,263.0,102.0,240.0,80.0,33.0,,,0,0,0,0.0,
228.0,230.0,221.0,139.0,258.0,60.0,32.0,,,0,0,0,7.0,
271.0,272.0,191.0,153.0,211.0,70.0,,,,0,0,0,43.0,0.0
285.0,302.0,288.0,78.0,284.0,60.0,,,,0,0,0,29.0,17.0
213.0,248.0,219.0,139.0,238.0,60.0,28.0,,,0,0,0,7.0,
237.0,229.0,232.0,144.0,245.0,70.0,,,,0,0,0,0.0,0.0
261.0,268.0,242.0,132.0,254.0,50.0,,,,0,0,0,42.0,61.0
252.0,254.0,223.0,143.0,220.0,80.0,26.0,,,0,0,0,30.0,
262.0,308.0,183.0,131.0,222.0,60.0,,,,0,0,0,6.0,
259.0,274.0,235.0,90.0,249.0,90.0,26.0,,,0,0,0,3.0,
233.0,248.0,257.0,136.0,257.0,70.0,26.0,,,0,0,0,10.0,
258.0,241.0,172.0,167.0,205.0,90.0,22.0,,,0,0,0,2.0,
205.0,217.0,217.0,145.0,200.0,60.0,21.0,,,0,0,0,3.0,
267.0,213.0,239.0,170.0,255.0,70.0,,,,0,0,0,0.0,
246.0,273.0,220.0,151.0,256.0,50.0,21.0,,,0,0,0,90.0,
197.0,222.0,207.0,193.0,227.0,90.0,23.0,,,0,0,0,27.0,
193.0,245.0,153.0,149.0,219.0,90.0,25.0,,,0,0,0,7.0,
269.0,261.0,277.0,87.0,291.0,70.0,26.0,,,0,0,0,33.0,
286.0,248.0,246.0,127.0,227.0,30.0,24.0,,,0,0,0,51.0,42.0
208.0,223.0,239.0,151.0,212.0,90.0,33.0,,,0,0,0,36.0,
243.0,225.0,283.0,159.0,259.0,70.0,19.0,,,0,0,0,20.0,
290.0,268.0,232.0,116.0,276.0,50.0,,,,0,0,0,16.0,
298.0,243.0,169.0,169.0,238.0,90.0,27.0,,,0,0,0,23.0,
255.0,241.0,230.0,163.0,250.0,60.0,27.0,,,0,0,0,20.0,
281.0,276.0,174.0,124.0,229.0,90.0,26.0,,,0,0,0,5.0,
206.0,233.0,211.0,163.0,219.0,90.0,25.0,,,0,0,0,8.0,
228.0,278.0,250.0,99.0,254.0,80.0,32.0,,,0,0,0,3.0,
236.0,232.0,218.0,152.0,222.0,80.0,25.0,,,0,0,0,7.0,
285.0,268.0,243.0,110.0,257.0,90.0,25.0,,,0,0,0,37.0,
252.0,227.0,211.0,139.0,187.0,80.0,27.0,,,0,0,0,2.0,
271.0,313.0,280.0,80.0,281.0,40.0,,,,1,0,0,,
248.0,220.0,172.0,177.0,171.0,60.0,25.0,,,0,0,0,64.0,
246.0,271.0,225.0,145.0,267.0,80.0,26.0,,,0,0,0,12.0,
262.0,286.0,283.0,104.0,283.0,80.0,33.0,,,0,0,0,18.0,
256.0,254.0,223.0,109.0,210.0,90.0,26.0,,,0,0,0,5.0,
251.0,232.0,225.0,136.0,241.0,80.0,21.0,,,0,0,0,22.0,
244.0,239.0,191.0,127.0,230.0,80.0,25.0,,,0,0,0,2.0,
256.0,242.0,205.0,121.0,198.0,90.0,24.0,,,0,0,0,14.0,
235.0,263.0,242.0,129.0,211.0,90.0,28.0,,,0,0,0,0.0,
280.0,276.0,252.0,142.0,259.0,80.0,24.0,,,0,0,0,27.0,
288.0,308.0,244.0,75.0,248.0,40.0,,,,0,0,0,,
279.0,292.0,146.0,105.0,220.0,90.0,25.0,,,0,0,0,5.0,
295.0,257.0,207.0,148.0,265.0,70.0,,,,0,0,0,3.0,
223.0,224.0,251.0,154.0,220.0,90.0,24.0,,,0,0,0,61.0,
239.0,254.0,177.0,192.0,232.0,80.0,,,,0,0,0,3.0,
265.0,233.0,188.0,161.0,220.0,90.0,27.0,,92.0,0,0,0,,
276.0,276.0,273.0,87.0,228.0,70.0,33.0,,,0,0,0,33.0,
230.0,231.0,210.0,159.0,236.0,90.0,25.0,,,0,0,0,31.0,
259.0,241.0,237.0,150.0,193.0,40.0,26.0,,,0,0,0,11.0,39.0
233.0,220.0,166.0,175.0,189.0,70.0,,,,0,0,0,,
232.0,216.0,237.0,133.0,222.0,90.0,24.0,,93.0,0,0,0,,
263.0,243.0,176.0,115.0,148.0,90.0,25.0,,93.0,0,0,0,,
308.0,295.0,242.0,129.0,293.0,70.0,,,,0,0,0,7.0,
275.0,287.0,313.0,74.0,293.0,70.0,25.0,,,0,0,0,30.0,
263.0,265.0,249.0,136.0,257.0,90.0,27.0,,,0,0,0,7.0,
237.0,285.0,242.0,124.0,235.0,70.0,,,,0,0,0,,
243.0,248.0,242.0,101.0,253.0,80.0,28.0,,,0,0,0,9.0,
290.0,292.0,254.0,113.0,289.0,70.0,,,,0,0,0,38.0,
268.0,267.0,260.0,102.0,221.0,20.0,29.0,,,0,0,0,16.0,13.0
253.0,263.0,268.0,133.0,216.0,70.0,,,,0,0,0,,
251.0,269.0,234.0,130.0,265.0,60.0,,,,0,0,0,64.0,
266.0,271.0,293.0,109.0,241.0,50.0,26.0,,,0,0,0,17.0,
253.0,249.0,227.0,141.0,237.0,60.0,,,,0,0,0,,
271.0,286.0,204.0,143.0,228.0,70.0,21.0,,,0,0,0,97.0,
274.0,275.0,227.0,118.0,284.0,60.0,,,,0,0,0,,
244.0,245.0,230.0,152.0,263.0,80.0,,,,0,0,0,44.0,
252.0,276.0,238.0,147.0,299.0,80.0,,,,0,0,0,9.0,
290.0,252.0,205.0,223.0,220.0,60.0,,,,0,0,0,0.0,
252.0,238.0,190.0,128.0,217.0,90.0,,,,0,0,0,6.0,
265.0,233.0,266.0,169.0,240.0,40.0,,,,0,0,0,25.0,
241.0,254.0,207.0,171.0,234.0,70.0,,,,0,0,0,,
219.0,247.0,180.0,129.0,248.0,80.0,,,,0,0,0,8.0,
258.0,304.0,219.0,121.0,201.0,80.0,22.0,,,0,0,0,,
253.0,278.0,221.0,173.0,215.0,70.0,,,,0,0,0,,
242.0,223.0,262.0,139.0,259.0,50.0,,,,0,0,0,17.0,
264.0,266.0,244.0,145.0,274.0,70.0,,,,0,0,0,7.0,
222.0,255.0,232.0,156.0,204.0,90.0,24.0,,,0,0,0,,
279.0,216.0,252.0,183.0,253.0,60.0,,,,0,0,0,0.0,
245.0,249.0,250.0,139.0,241.0,70.0,,,,0,0,0,,
236.0,248.0,258.0,170.0,229.0,70.0,26.0,,,0,0,0,,
290.0,246.0,248.0,220.0,223.0,30.0,,,,0,0,0,,
223.0,232.0,253.0,147.0,249.0,80.0,27.0,,,0,0,0,,4.0
276.0,218.0,244.0,182.0,258.0,80.0,,,,0,0,0,,
232.0,232.0,299.0,207.0,278.0,60.0,,,,0,0,0,26.0,
264.0,294.0,267.0,80.0,280.0,90.0,,,,0,0,0,17.0,
266.0,274.0,236.0,125.0,222.0,50.0,,,,0,0,0,7.0,
258.0,258.0,236.0,123.0,205.0,70.0,,,,0,0,0,8.0,
293.0,260.0,246.0,161.0,225.0,70.0,,,,0,0,0,27.0,
202.0,200.0,195.0,193.0,183.0,60.0,18.0,,,0,0,0,,
213.0,253.0,248.0,169.0,234.0,60.0,26.0,,,0,0,0,53.0,
290.0,257.0,252.0,106.0,256.0,60.0,,,,0,0,0,71.0,
256.0,252.0,234.0,127.0,243.0,70.0,26.0,,,0,0,0,,20.0
191.0,295.0,227.0,129.0,223.0,90.0,25.0,,,0,0,0,40.0,
225.0,273.0,254.0,144.0,226.0,40.0,17.0,,,0,0,0,8.0,4.0
231.0,234.0,198.0,161.0,162.0,90.0,28.0,,,0,0,0,,
247.0,282.0,250.0,100.0,269.0,70.0,,,,0,0,0,,
269.0,290.0,198.0,132.0,167.0,90.0,25.0,,,0,0,0,50.0,
269.0,267.0,239.0,99.0,260.0,70.0,,,,0,0,0,0.0,
250.0,276.0,227.0,128.0,268.0,80.0,,,,0,0,0,0.0,
250.0,285.0,238.0,111.0,237.0,90.0,26.0,,,0,0,0,0.0,
253.0,258.0,219.0,141.0,264.0,90.0,25.0,,,0,0,0,27.0,
286.0,305.0,180.0,176.0,177.0,60.0,30.0,,,0,0,0,11.0,
278.0,256.0,223.0,149.0,251.0,70.0,30.0,,,0,0,0,39.0,
249.0,279.0,271.0,86.0,263.0,70.0,25.0,,,0,0,0,,
299.0,299.0,238.0,124.0,271.0,70.0,24.0,,,0,0,0,0.0,
222.0,241.0,245.0,155.0,222.0,70.0,,,,0,0,0,0.0,
277.0,244.0,244.0,219.0,255.0,80.0,,,,0,0,0,26.0,
266.0,251.0,256.0,121.0,239.0,60.0,,,,0,0,0,74.0,
265.0,283.0,197.0,221.0,255.0,90.0,,,,0,0,0,14.0,
274.0,267.0,241.0,127.0,261.0,60.0,22.0,,,0,0,0,,
286.0,267.0,223.0,132.0,261.0,90.0,26.0,,,0,0,0,2.0,
265.0,258.0,212.0,153.0,250.0,90.0,24.0,,,0,0,0,0.0,
280.0,284.0,252.0,150.0,246.0,70.0,,,,0,0,0,4.0,
205.0,241.0,220.0,164.0,222.0,70.0,24.0,,,0,0,0,37.0,
290.0,310.0,273.0,92.0,237.0,60.0,,,,0,0,0,0.0,
248.0,261.0,232.0,157.0,184.0,70.0,33.0,,,0,0,0,3.0,
244.0,240.0,250.0,167.0,221.0,60.0,,,,0,0,0,0.0,
252.0,282.0,215.0,130.0,207.0,60.0,,,,0,0,0,0.0,
286.0,270.0,247.0,192.0,255.0,60.0,,,,0,0,0,20.0,
269.0,270.0,233.0,176.0,261.0,60.0,,,,0,0,0,34.0,
262.0,282.0,227.0,134.0,261.0,80.0,,,,0,0,0,13.0,
231.0,256.0,266.0,158.0,234.0,70.0,26.0,,,0,0,0,,
281.0,232.0,217.0,182.0,245.0,60.0,,,,0,0,0,20.0,
270.0,282.0,289.0,113.0,261.0,60.0,,,,0,0,0,,
261.0,266.0,231.0,123.0,226.0,60.0,,,,0,0,0,,
248.0,222.0,268.0,167.0,270.0,70.0,,,,0,0,0,0.0,
238.0,237.0,264.0,142.0,296.0,80.0,23.0,,,0,0,0,,
272.0,251.0,261.0,178.0,203.0,60.0,,,,0,0,0,24.0,
247.0,238.0,234.0,145.0,242.0,90.0,31.0,,,0,0,0,,
251.0,264.0,245.0,144.0,221.0,60.0,,,,0,0,0,0.0,
263.0,252.0,273.0,100.0,221.0,80.0,,,,0,0,0,,
295.0,254.0,229.0,148.0,218.0,60.0,,,,0,0,0,5.0,
260.0,272.0,219.0,120.0,201.0,60.0,,,,0,0,0,93.0,
242.0,264.0,259.0,116.0,216.0,90.0,,,,0,0,0,14.0,
231.0,246.0,248.0,169.0,285.0,70.0,,,,0,0,0,80.0,
276.0,286.0,224.0,216.0,263.0,70.0,,,,0,0,0,0.0,
265.0,266.0,238.0,197.0,242.0,40.0,,,,0,0,0,9.0,
276.0,288.0,228.0,168.0,267.0,70.0,,,,0,0,0,,
229.0,258.0,266.0,112.0,254.0,70.0,,,,0,0,0,,
193.0,246.0,234.0,131.0,262.0,90.0,,,,0,0,0,0.0,
261.0,246.0,218.0,146.0,260.0,70.0,,,,0,0,0,17.0,
278.0,264.0,244.0,142.0,219.0,90.0,,,,0,0,0,0.0,
252.0,266.0,256.0,113.0,239.0,80.0,34.0,,,0,0,0,75.0,
240.0,228.0,171.0,234.0,222.0,60.0,,,,0,0,0,,
274.0,278.0,219.0,129.0,233.0,70.0,25.0,,,0,0,0,,0.0
253.0,259.0,253.0,191.0,220.0,60.0,,,,0,0,0,70.0,
280.0,306.0,284.0,110.0,296.0,70.0,,,,0,0,0,,
237.0,219.0,223.0,176.0,201.0,70.0,,,,0,0,0,3.0,3.0
243.0,303.0,252.0,142.0,259.0,70.0,,,,0,0,0,,
253.0,215.0,269.0,125.0,250.0,60.0,,,,0,0,0,20.0,
246.0,267.0,251.0,139.0,257.0,70.0,31.0,,,0,0,0,,
241.0,249.0,239.0,212.0,228.0,60.0,,,,0,0,0,0.0,
230.0,276.0,296.0,66.0,265.0,80.0,,,,0,0,0,,
230.0,261.0,224.0,120.0,230.0,60.0,28.0,,,0,0,0,14.0,
241.0,275.0,277.0,156.0,232.0,50.0,,,,0,0,0,45.0,
306.0,284.0,262.0,158.0,238.0,80.0,,,,0,0,0,0.0,
247.0,245.0,227.0,123.0,234.0,70.0,,,,0,0,0,54.0,
267.0,238.0,253.0,120.0,249.0,50.0,,,,0,0,0,22.0,
273.0,276.0,254.0,155.0,275.0,70.0,,,,0,0,0,,
262.0,283.0,248.0,159.0,238.0,50.0,,,,0,0,0,56.0,
248.0,262.0,239.0,122.0,230.0,90.0,,,,0,0,0,77.0,
263.0,270.0,262.0,100.0,269.0,70.0,,,,0,0,0,55.0,
257.0,242.0,218.0,151.0,237.0,50.0,28.0,,,0,0,0,43.0,
299.0,253.0,231.0,140.0,238.0,60.0,,,,0,0,0,40.0,
262.0,294.0,238.0,149.0,218.0,70.0,,,,0,0,0,33.0,
252.0,286.0,263.0,73.0,285.0,70.0,,,,0,0,0,5.0,
233.0,231.0,198.0,163.0,233.0,80.0,,,,0,0,0,21.0,
257.0,268.0,270.0,163.0,233.0,70.0,,,,0,0,0,33.0,
214.0,269.0,201.0,143.0,203.0,70.0,25.0,,,0,0,0,6.0,
278.0,263.0,250.0,166.0,252.0,60.0,,,,0,0,0,22.0,
277.0,252.0,253.0,147.0,260.0,50.0,,,,0,0,0,3.0,
288.0,295.0,216.0,101.0,241.0,60.0,,,,0,0,0,22.0,
262.0,250.0,235.0,135.0,252.0,70.0,25.0,,,0,0,0,13.0,
261.0,287.0,215.0,122.0,243.0,70.0,,,,0,0,0,33.0,
247.0,302.0,229.0,88.0,286.0,80.0,34.0,,,0,0,0,7.0,
209.0,228.0,225.0,179.0,233.0,90.0,,,,0,0,0,5.0,
264.0,228.0,252.0,113.0,237.0,60.0,,,,0,0,0,54.0,
237.0,236.0,256.0,147.0,260.0,60.0,,,,0,0,0,17.0,
307.0,293.0,313.0,101.0,252.0,50.0,,,,0,0,0,61.0,
253.0,229.0,222.0,162.0,259.0,70.0,,,,0,0,0,,
273.0,285.0,220.0,117.0,157.0,60.0,,,,0,0,0,46.0,18.0
242.0,279.0,201.0,167.0,229.0,90.0,,,,0,0,0,,
296.0,254.0,243.0,110.0,228.0,60.0,,,,0,0,0,11.0,
255.0,297.0,290.0,89.0,268.0,60.0,24.0,,,0,0,0,38.0,
242.0,251.0,220.0,140.0,234.0,70.0,,,,0,0,0,0.0,
250.0,243.0,207.0,167.0,226.0,70.0,24.0,,,0,0,0,3.0,
295.0,310.0,252.0,136.0,279.0,80.0,,,,0,0,0,13.0,
267.0,249.0,240.0,175.0,235.0,60.0,,,,0,0,0,20.0,
228.0,244.0,197.0,232.0,194.0,60.0,,,,0,0,0,33.0,
274.0,293.0,217.0,101.0,243.0,50.0,26.0,,,0,0,0,,
220.0,221.0,227.0,220.0,280.0,80.0,,,,0,0,0,5.0,
253.0,233.0,218.0,216.0,288.0,60.0,24.0,,,0,0,0,65.0,
262.0,249.0,267.0,111.0,293.0,60.0,,,,0,0,0,50.0,
239.0,256.0,245.0,135.0,269.0,70.0,,,,0,0,0,10.0,
206.0,289.0,233.0,205.0,200.0,50.0,,,,0,0,0,27.0,
281.0,229.0,287.0,192.0,217.0,50.0,,,,0,0,0,82.0,
275.0,245.0,231.0,171.0,202.0,60.0,,,,0,0,0,,
243.0,250.0,257.0,125.0,236.0,60.0,22.0,,,0,0,0,40.0,
257.0,252.0,290.0,94.0,270.0,60.0,29.0,,,0,0,0,,
265.0,275.0,216.0,188.0,198.0,60.0,,,,0,0,0,0.0,
233.0,255.0,191.0,206.0,274.0,60.0,,,,0,0,0,7.0,
267.0,208.0,307.0,96.0,324.0,60.0,,,,0,0,0,25.0,
277.0,251.0,206.0,158.0,191.0,40.0,31.0,,,0,0,0,63.0,
271.0,278.0,249.0,78.0,269.0,80.0,,,,0,0,0,,
253.0,247.0,232.0,175.0,238.0,70.0,,,,0,0,0,,
246.0,269.0,127.0,255.0,250.0,70.0,,,,0,0,0,,
248.0,240.0,277.0,157.0,236.0,50.0,,,,0,0,0,35.0,
265.0,270.0,252.0,133.0,203.0,60.0,,,,0,0,0,,
293.0,242.0,268.0,89.0,280.0,60.0,,,,0,0,0,18.0,
245.0,227.0,223.0,144.0,195.0,40.0,,,,0,0,0,0.0,
215.0,232.0,224.0,225.0,227.0,60.0,,,,0,0,0,75.0,
253.0,242.0,232.0,152.0,247.0,70.0,,,,0,0,0,,32.0
254.0,216.0,203.0,168.0,239.0,70.0,,,,0,0,0,18.0,3.0
242.0,279.0,265.0,86.0,278.0,60.0,,,,0,0,0,15.0,
246.0,292.0,199.0,162.0,247.0,70.0,,,,0,0,0,,
274.0,270.0,247.0,116.0,285.0,80.0,,,,0,0,0,10.0,
275.0,289.0,241.0,143.0,261.0,80.0,,,,0,0,0,0.0,
237.0,253.0,251.0,152.0,230.0,80.0,,,,0,0,0,36.0,
255.0,265.0,192.0,151.0,221.0,70.0,,,,0,0,0,,
253.0,256.0,309.0,98.0,271.0,90.0,,,,0,0,0,,
237.0,247.0,265.0,165.0,250.0,70.0,,,,0,0,0,0.0,
283.0,282.0,258.0,99.0,292.0,60.0,25.0,,,0,0,0,0.0,
230.0,250.0,230.0,199.0,286.0,70.0,,,,0,0,0,30.0,
260.0,224.0,232.0,166.0,196.0,60.0,,,,0,0,0,10.0,
233.0,207.0,262.0,191.0,267.0,80.0,34.0,,,0,0,0,0.0,
259.0,267.0,200.0,130.0,216.0,60.0,,,,0,0,0,0.0,
283.0,306.0,293.0,88.0,236.0,60.0,25.0,,,0,0,0,10.0,
222.0,262.0,267.0,117.0,227.0,80.0,32.0,,,0,0,0,10.0,
