id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
14255541,0,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.00400,0.00400,0.28400,0.00400,0.44400,0.20400,0.00400,0.04400,0.00400,0.00400,0,0,8,0,9,7,0,6,0,0,1,2,1,70.0,,5.0,,0,0,80,3.0,0.0,46,0.9130,0
14255606,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00476,0.00476,0.00476,0.62381,0.24286,0.00476,0.00476,0.00476,0.00476,0.10000,0,0,0,9,8,0,0,0,0,7,1,2,1,60.0,32.0,3.0,,0,0,76,,12.0,49,0.9388,0
14255697,0,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00500,0.00500,0.00500,0.65500,0.25500,0.05500,0.00500,0.00500,0.00500,0.00500,0,0,0,9,8,7,0,0,0,0,1,2,1,60.0,,4.0,,0,0,75,6.0,0.0,40,0.9250,0
14255807,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.04583,0.00417,0.46250,0.00417,0.08750,0.00417,0.00417,0.00417,0.37917,0.00417,6,0,9,0,7,0,0,0,8,0,1,2,1,50.0,,4.0,,0,0,74,20.0,,48,0.8750,3
14255924,0,2,4,2015,0,0,0,0,0,0,0,0,1,0,0.00417,0.00417,0.42083,0.00417,0.00417,0.00417,0.00417,0.00417,0.54583,0.00417,0,0,8,0,0,0,0,0,9,0,1,2,1,60.0,,5.0,,0,0,82,31.0,,48,0.7500,0
14256106,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00833,0.09167,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0.84167,0,8,0,0,0,0,0,0,0,9,1,2,1,80.0,29.0,4.0,,0,0,70,,,28,0.9643,0
14256118,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00500,0.95500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0,9,0,0,0,0,0,0,0,0,1,2,1,70.0,,4.0,,0,0,80,,0.0,32,0.9375,0
14256133,0,0,3,2015,0,0,0,0,0,0,0,0,1,0,0.35500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.20500,0.40500,0.00500,8,0,0,0,0,0,0,7,9,0,1,2,1,60.0,,5.0,,0,0,80,0.0,0.0,51,0.7647,0
14256135,1,1,3,2015,0,0,1,0,0,0,0,0,0,0,0.00400,0.00400,0.76400,0.00400,0.20400,0.00400,0.00400,0.00400,0.00400,0.00400,0,0,9,0,8,0,0,0,0,0,1,2,1,80.0,30.0,6.0,,0,0,73,,14.0,46,0.8913,0
14256457,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0.05500,0.00500,0.45500,0.00500,0.00500,0.00500,0.00500,0.00500,0.30500,0.15500,6,0,9,0,0,0,0,0,8,7,1,2,1,70.0,,5.0,,0,0,71,6.0,,42,0.9286,1
14256913,0,0,3,2015,0,0,0,1,0,0,0,0,0,0,0.36818,0.00455,0.18636,0.41364,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,8,0,7,9,0,0,0,0,0,0,1,2,1,70.0,,7.0,,0,0,82,,,46,0.8913,0
14257379,0,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.33704,0.07778,0.00370,0.00370,0.00370,0.00370,0.55926,0.00370,0.00370,0.00370,8,7,0,0,0,0,9,0,0,0,1,2,1,60.0,,4.0,,0,0,76,31.0,36.0,48,0.9167,0
14257947,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.05000,0.00455,0.09545,0.00455,0.68636,0.14091,0.00455,0.00455,0.00455,0.00455,6,0,7,0,9,8,0,0,0,0,1,2,0,70.0,33.0,7.0,,0,0,0,,,39,1.0000,0
14257996,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.00455,0.00455,0.00455,0.00455,0.18636,0.05000,0.73182,0.00455,0.00455,0.00455,0,0,0,0,8,7,9,0,0,0,1,2,1,60.0,29.0,5.0,,0,0,81,,18.0,44,0.8864,0
14258193,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.01429,0.01429,0.01429,0.01429,0.72857,0.01429,0.01429,0.01429,0.15714,0.01429,0,0,0,0,9,0,0,0,8,0,1,2,1,60.0,31.0,5.0,,0,0,71,,45.0,16,1.0000,1
14258270,1,1,4,2015,0,0,0,0,0,0,0,0,1,0,0.13667,0.00333,0.03667,0.00333,0.00333,0.00333,0.27000,0.20333,0.33667,0.00333,6,0,5,0,0,0,8,7,9,0,1,2,1,60.0,25.0,4.0,,0,0,79,58.0,48.0,45,0.9111,0
14258745,0,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.00500,0.00500,0.00500,0.05500,0.00500,0.10500,0.00500,0.00500,0.80500,0.00500,0,0,0,7,0,8,0,0,9,0,1,2,1,80.0,,3.0,,0,0,83,75.0,44.0,46,0.8261,0
14259030,1,0,1,2015,0,0,1,0,0,0,0,0,0,0,0.00526,0.00526,0.74211,0.00526,0.00526,0.05789,0.11053,0.00526,0.00526,0.05789,0,0,9,0,0,6,8,0,0,6,1,2,1,60.0,27.0,3.0,,0,0,73,,,39,0.8718,1
14259118,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.06875,0.00625,0.00625,0.00625,0.75625,0.00625,0.00625,0.00625,0.00625,0.13125,7,0,0,0,9,0,0,0,0,8,1,2,1,60.0,27.0,3.0,,0,0,82,47.0,,52,0.7885,0
14259194,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00476,0.00476,0.43333,0.19524,0.00476,0.00476,0.00476,0.00476,0.33810,0.00476,0,0,9,7,0,0,0,0,8,0,1,2,1,60.0,,4.0,,0,0,75,36.0,,45,0.9778,0
14259211,0,0,3,2015,1,0,0,0,0,0,0,0,0,0,0.46538,0.15769,0.04231,0.19615,0.00385,0.11923,0.00385,0.00385,0.00385,0.00385,9,7,5,8,0,6,0,0,0,0,1,2,1,60.0,,4.0,,0,0,84,13.0,,48,0.8542,0
14259357,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0.00417,0.17083,0.17083,0.00417,0.00417,0.29583,0.33750,0.00417,0.00417,0.00417,0,6,6,0,0,8,9,0,0,0,1,2,1,60.0,24.0,7.0,,0,0,79,,23.0,48,0.8750,6
14259807,0,1,2,2015,0,0,0,0,0,0,0,1,1,1,0.00345,0.14138,0.14138,0.00345,0.00345,0.07241,0.00345,0.21034,0.21034,0.21034,0,5,5,0,0,4,0,7,7,7,1,2,1,80.0,,7.0,,0,0,80,30.0,,43,0.9767,0
14259844,1,0,1,2015,0,1,0,0,0,0,0,0,1,0,0.00556,0.45000,0.00556,0.00556,0.00556,0.06111,0.00556,0.00556,0.45000,0.00556,0,8,0,0,0,7,0,0,8,0,1,2,1,70.0,29.0,4.0,,0,1,83,,,46,0.8478,1
14259877,0,0,1,2015,0,0,0,0,0,1,0,0,0,0,0.23667,0.00333,0.00333,0.00333,0.00333,0.57000,0.00333,0.17000,0.00333,0.00333,8,0,0,0,0,9,0,7,0,0,1,2,1,60.0,,6.0,,0,0,77,26.0,,49,0.9184,1
14259958,0,0,2,2015,0,0,0,1,0,0,0,0,0,0,0.04783,0.17826,0.22174,0.52609,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,6,7,8,9,0,0,0,0,0,0,1,2,1,70.0,,5.0,,0,0,78,6.0,,44,0.8409,0
14260519,0,1,2,2015,0,1,0,0,0,0,1,0,0,0,0.00625,0.38125,0.13125,0.00625,0.00625,0.00625,0.38125,0.06875,0.00625,0.00625,0,8,7,0,0,0,8,6,0,0,1,2,1,60.0,,3.0,,0,0,73,0.0,,30,0.9667,0
14260602,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00769,0.00769,0.00769,0.00769,0.62308,0.00769,0.00769,0.00769,0.00769,0.31538,0,0,0,0,9,0,0,0,0,8,1,2,1,60.0,,6.0,,0,0,75,,15.0,31,0.8387,0
14260740,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0.00370,0.00370,0.22593,0.00370,0.00370,0.15185,0.52222,0.00370,0.07778,0.00370,0,0,8,0,0,7,9,0,6,0,1,2,1,60.0,,3.0,,0,0,73,26.0,39.0,48,0.8542,0
14260828,0,0,2,2015,1,0,0,0,0,0,0,0,0,0,0.58077,0.04231,0.00385,0.00385,0.00385,0.27308,0.08077,0.00385,0.00385,0.00385,9,6,0,0,0,8,7,0,0,0,1,2,1,50.0,,4.0,,0,0,82,25.0,32.0,48,0.9167,0
14261219,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00714,0.00714,0.50714,0.22143,0.00714,0.07857,0.00714,0.00714,0.15000,0.00714,0,0,9,8,0,6,0,0,7,0,1,2,1,60.0,28.0,2.0,,0,0,74,,,29,0.8966,0
14261227,0,1,1,2015,0,0,0,0,0,0,0,0,0,1,0.00556,0.00556,0.28333,0.17222,0.00556,0.00556,0.00556,0.11667,0.00556,0.39444,0,0,8,7,0,0,0,6,0,9,1,2,1,70.0,,5.0,,0,0,81,0.0,0.0,49,0.9184,5
14261240,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00476,0.00476,0.76667,0.05238,0.00476,0.00476,0.00476,0.00476,0.00476,0.14762,0,0,9,7,0,0,0,0,0,8,1,2,1,60.0,30.0,6.0,,0,0,83,42.0,,30,1.0000,0
14261268,1,0,2,2015,0,0,0,0,0,0,0,0,1,0,0.00476,0.29048,0.00476,0.10000,0.00476,0.00476,0.05238,0.00476,0.38571,0.14762,0,8,0,6,0,0,5,0,9,7,1,2,1,60.0,24.0,3.0,,0,0,84,50.0,,44,0.9318,0
14261295,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00556,0.00556,0.95000,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0,0,9,0,0,0,0,0,0,0,1,2,1,80.0,31.0,3.0,,0,0,81,,0.0,35,0.9143,1
14261318,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.07333,0.60667,0.00667,0.00667,0.14000,0.00667,0.00667,0.14000,0.00667,0.00667,6,9,0,0,7,0,0,7,0,0,1,2,1,70.0,,3.0,,0,0,69,57.0,,36,0.9444,0
14261366,0,0,3,2015,0,0,0,0,0,0,1,0,0,1,0.09167,0.00833,0.00833,0.00833,0.00833,0.00833,0.42500,0.00833,0.00833,0.42500,7,0,0,0,0,0,8,0,0,8,1,2,1,60.0,,5.0,,0,0,80,61.0,,31,0.9355,0
14261461,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00476,0.52857,0.00476,0.19524,0.00476,0.00476,0.00476,0.00476,0.24286,0.00476,0,9,0,7,0,0,0,0,8,0,1,2,1,60.0,,5.0,,0,0,81,43.0,46.0,45,0.9333,0
14261569,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.21579,0.00526,0.00526,0.11053,0.00526,0.00526,0.16316,0.16316,0.00526,0.32105,8,0,0,5,0,0,6,6,0,9,1,2,1,80.0,,6.0,,0,0,77,,4.0,47,0.8723,0
14261649,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00435,0.00435,0.61304,0.00435,0.00435,0.00435,0.00435,0.00435,0.30870,0.04783,0,0,9,0,0,0,0,0,8,7,1,2,1,70.0,,6.0,,0,0,85,,,44,0.8864,0
14261752,0,1,1,2015,0,0,0,0,0,0,0,0,1,0,0.00385,0.00385,0.00385,0.19615,0.00385,0.00385,0.04231,0.15769,0.58077,0.00385,0,0,0,8,0,0,6,7,9,0,1,2,1,70.0,,5.0,,0,0,75,64.0,84.0,51,0.8431,4
14261780,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0.00556,0.00556,0.00556,0.00556,0.45000,0.00556,0.50556,0.00556,0.00556,0.00556,0,0,0,0,8,0,9,0,0,0,1,2,1,80.0,,6.0,,0,0,83,65.0,,47,0.8298,0
14261981,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0.56400,0.00400,0.00400,0.00400,0.00400,0.12400,0.00400,0.28400,0.00400,0.00400,9,0,0,0,0,7,0,8,0,0,1,2,1,70.0,,6.0,,0,0,75,0.0,,43,0.9535,0
14262267,0,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00588,0.06471,0.77059,0.00588,0.00588,0.00588,0.12353,0.00588,0.00588,0.00588,0,7,9,0,0,0,8,0,0,0,1,2,1,60.0,,7.0,,0,0,79,15.0,,47,0.7872,0
14262543,0,0,2,2015,0,0,0,0,0,0,0,0,0,1,0.00625,0.00625,0.25625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.69375,0,0,8,0,0,0,0,0,0,9,1,2,1,70.0,,4.0,,0,0,69,30.0,,32,0.9062,0
14262606,0,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00435,0.17826,0.00435,0.00435,0.13478,0.09130,0.43913,0.13478,0.00435,0.00435,0,8,0,0,6,5,9,6,0,0,1,2,1,60.0,,5.0,,0,0,79,,,47,0.9149,0
14263533,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0.08400,0.28400,0.20400,0.00400,0.00400,0.00400,0.40400,0.00400,0.00400,0.00400,6,8,7,0,0,0,9,0,0,0,1,2,1,70.0,,4.0,,0,0,80,0.0,,48,0.9167,0
14263860,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0.20400,0.16400,0.00400,0.04400,0.00400,0.04400,0.08400,0.00400,0.44400,0.00400,8,7,0,4,0,4,6,0,9,0,1,2,1,70.0,27.0,4.0,,0,0,74,,,49,0.9388,4
14264526,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0.00435,0.00435,0.09130,0.00435,0.35217,0.00435,0.43913,0.00435,0.09130,0.00435,0,0,6,0,8,0,9,0,6,0,1,2,1,70.0,32.0,2.0,,0,0,79,36.0,,44,0.9318,0
14264727,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.00667,0.00667,0.00667,0.00667,0.40667,0.34000,0.20667,0.00667,0.00667,0.00667,0,0,0,0,9,8,7,0,0,0,1,2,1,70.0,25.0,4.0,,0,0,80,44.0,,24,0.9167,0
14264730,0,1,2,2015,0,0,1,0,0,0,0,0,0,0,0.17500,0.00833,0.67500,0.00833,0.09167,0.00833,0.00833,0.00833,0.00833,0.00833,8,0,9,0,7,0,0,0,0,0,1,2,1,60.0,,4.0,,0,0,75,,,26,0.9231,0
14265348,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00526,0.26842,0.05789,0.00526,0.00526,0.00526,0.21579,0.00526,0.00526,0.42632,0,8,6,0,0,0,7,0,0,9,1,2,1,90.0,26.0,4.0,,0,0,77,,,47,0.9149,0
14265368,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0.09545,0.00455,0.00455,0.00455,0.00455,0.00455,0.55000,0.00455,0.27727,0.05000,7,0,0,0,0,0,9,0,8,6,1,2,1,80.0,23.0,5.0,,0,0,75,36.0,,50,0.8600,2
14265414,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00588,0.00588,0.53529,0.12353,0.00588,0.00588,0.00588,0.00588,0.12353,0.18235,0,0,9,6,0,0,0,0,6,8,1,2,1,60.0,32.0,3.0,,0,0,76,0.0,12.0,36,0.9167,0
14265417,0,0,1,2015,0,0,0,0,0,0,0,1,0,0,0.15769,0.00385,0.00385,0.00385,0.35000,0.08077,0.00385,0.38846,0.00385,0.00385,7,0,0,0,8,6,0,9,0,0,1,2,1,70.0,,4.0,,0,0,66,0.0,,44,0.8864,2
14265931,0,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.10500,0.00500,0.40500,0.00500,0.45500,0.00500,0.00500,0.00500,0.00500,0.00500,7,0,8,0,9,0,0,0,0,0,1,2,1,60.0,,4.0,,0,0,83,,,45,0.8889,1
14266102,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00476,0.57619,0.00476,0.05238,0.05238,0.00476,0.00476,0.00476,0.00476,0.29048,0,9,0,6,6,0,0,0,0,8,1,2,1,70.0,25.0,4.0,,0,0,77,11.0,,49,0.8776,0
14266129,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00417,0.58750,0.00417,0.00417,0.33750,0.00417,0.00417,0.00417,0.00417,0.04583,0,9,0,0,8,0,0,0,0,7,1,2,1,90.0,,6.0,,0,0,73,,65.0,47,0.8511,0
14266142,0,1,3,2015,1,0,0,0,0,0,0,0,0,0,0.48095,0.00476,0.00476,0.10000,0.00476,0.10000,0.05238,0.00476,0.24286,0.00476,9,0,0,6,0,6,5,0,8,0,1,2,1,60.0,,4.0,,0,0,81,33.0,,47,0.8511,0
14266339,0,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00417,0.29583,0.00417,0.33750,0.04583,0.00417,0.08750,0.00417,0.00417,0.21250,0,8,0,9,5,0,6,0,0,7,1,2,1,70.0,,6.0,,0,0,84,62.0,68.0,47,0.8936,0
14267065,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0.00833,0.00833,0.42500,0.00833,0.50833,0.00833,0.00833,0.00833,0.00833,0.00833,0,0,8,0,9,0,0,0,0,0,1,2,1,60.0,40.0,4.0,,0,0,82,,,30,0.9333,0
14267301,0,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.10690,0.00345,0.00345,0.00345,0.00345,0.21034,0.00345,0.07241,0.58966,0.00345,7,0,0,0,0,8,0,6,9,0,1,2,1,90.0,,5.0,,0,0,80,14.0,,48,0.8958,0
14267347,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0.00417,0.00417,0.67083,0.00417,0.00417,0.00417,0.00417,0.04583,0.25417,0.00417,0,0,9,0,0,0,0,7,8,0,1,2,1,70.0,,7.0,,0,0,82,99.0,,45,0.8222,6
14267502,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.11923,0.00385,0.19615,0.04231,0.46538,0.15769,0.00385,0.00385,0.00385,0.00385,6,0,8,5,9,7,0,0,0,0,1,2,1,70.0,25.0,4.0,,0,0,73,29.0,,47,0.9362,1
14267738,0,0,2,2015,0,0,0,0,1,0,0,0,0,0,0.00345,0.27931,0.03793,0.21034,0.34828,0.00345,0.03793,0.07241,0.00345,0.00345,0,8,4,7,9,0,4,6,0,0,1,2,1,60.0,,7.0,,0,0,84,21.0,,37,1.0000,0
14267856,0,0,3,2015,1,0,0,0,0,0,0,0,0,0,0.50455,0.00455,0.00455,0.41364,0.05000,0.00455,0.00455,0.00455,0.00455,0.00455,9,0,0,8,7,0,0,0,0,0,1,2,1,60.0,,5.0,,0,0,70,27.0,,48,0.8750,0
14268020,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00500,0.00500,0.00500,0.55500,0.40500,0.00500,0.00500,0.00500,0.00500,0.00500,0,0,0,9,8,0,0,0,0,0,1,2,1,60.0,31.0,3.0,,0,1,81,43.0,,36,1.0000,0
14268251,1,0,1,2015,0,0,0,0,0,1,0,0,1,0,0.00400,0.00400,0.00400,0.08400,0.00400,0.36400,0.00400,0.16400,0.36400,0.00400,0,0,0,6,0,8,0,7,8,0,1,2,1,60.0,27.0,4.0,,0,0,80,25.0,,44,0.9545,5
14268306,0,0,4,2015,0,1,0,0,0,0,0,1,0,0,0.00500,0.35500,0.00500,0.00500,0.25500,0.00500,0.00500,0.35500,0.00500,0.00500,0,8,0,0,7,0,0,8,0,0,1,2,1,60.0,,4.0,,0,0,77,,,44,0.9773,0
14268630,0,1,1,2015,0,0,0,0,0,0,0,1,0,0,0.03929,0.00357,0.00357,0.00357,0.00357,0.11071,0.14643,0.61071,0.07500,0.00357,5,0,0,0,0,7,8,9,6,0,1,2,1,60.0,,4.0,,0,0,82,39.0,,47,0.8936,5
14268800,0,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00357,0.28929,0.14643,0.32500,0.00357,0.00357,0.18214,0.00357,0.03929,0.00357,0,8,6,9,0,0,7,0,5,0,1,2,1,90.0,,5.0,,0,0,82,,,49,0.8980,0
14268802,0,0,2,2015,0,0,0,1,0,0,0,0,0,0,0.00476,0.00476,0.10000,0.48095,0.10000,0.00476,0.00476,0.00476,0.00476,0.29048,0,0,6,9,6,0,0,0,0,8,1,2,1,50.0,,3.0,,0,0,76,50.0,60.0,49,0.8571,0
14268917,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00526,0.26842,0.16316,0.00526,0.21579,0.00526,0.00526,0.00526,0.11053,0.21579,0,9,6,0,7,0,0,0,5,7,1,2,1,50.0,,5.0,,0,0,79,38.0,33.0,45,0.8000,0
14269063,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.01429,0.01429,0.01429,0.30000,0.58571,0.01429,0.01429,0.01429,0.01429,0.01429,0,0,0,8,9,0,0,0,0,0,1,2,0,80.0,,4.0,,0,0,0,2.0,,8,1.0000,0
14270673,0,1,3,2015,1,0,0,0,0,0,0,0,1,0,0.27333,0.07333,0.00667,0.00667,0.00667,0.07333,0.20667,0.00667,0.27333,0.07333,8,4,0,0,0,4,7,0,8,4,1,2,1,70.0,,6.0,,0,0,79,,,35,0.8857,0
14270715,1,1,4,2015,0,0,0,0,0,0,0,0,0,1,0.00556,0.00556,0.28333,0.00556,0.00556,0.00556,0.22778,0.00556,0.00556,0.45000,0,0,8,0,0,0,7,0,0,9,1,2,1,80.0,24.0,4.0,,0,0,76,23.0,,26,0.9615,0
14270753,1,1,2,2015,0,1,0,1,0,0,0,0,0,1,0.01429,0.30000,0.01429,0.30000,0.01429,0.01429,0.01429,0.01429,0.01429,0.30000,0,7,0,7,0,0,0,0,0,7,1,2,0,90.0,20.0,2.0,,0,0,0,,,10,1.0000,0
14270781,0,0,3,2015,0,0,1,0,0,0,0,0,0,0,0.00769,0.00769,0.62308,0.00769,0.00769,0.08462,0.00769,0.00769,0.23846,0.00769,0,0,9,0,0,7,0,0,8,0,1,2,0,60.0,,3.0,,0,0,0,30.0,,26,0.9231,0
14271059,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.12353,0.00588,0.00588,0.06471,0.59412,0.00588,0.00588,0.00588,0.18235,0.00588,7,0,0,6,9,0,0,0,8,0,1,2,1,50.0,,4.0,,0,0,84,23.0,13.0,45,0.8444,0
14271528,0,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.00526,0.00526,0.05789,0.00526,0.58421,0.16316,0.00526,0.11053,0.00526,0.05789,0,0,5,0,9,8,0,7,0,5,1,2,1,60.0,,6.0,,0,0,83,,33.0,40,0.9500,3
14271859,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.00435,0.04783,0.00435,0.09130,0.00435,0.04783,0.70000,0.00435,0.00435,0.09130,0,5,0,7,0,5,9,0,0,7,1,2,0,60.0,28.0,3.0,,0,0,0,82.0,,47,0.8511,0
14271970,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00526,0.16316,0.79474,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0,8,9,0,0,0,0,0,0,0,1,2,1,60.0,,3.0,,0,0,78,8.0,24.0,27,1.0000,1
14272053,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0.14000,0.00667,0.00667,0.00667,0.34000,0.00667,0.47333,0.00667,0.00667,0.00667,7,0,0,0,8,0,9,0,0,0,1,2,1,70.0,,4.0,,0,0,68,,,25,0.9600,3
14272116,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.04783,0.00435,0.26522,0.65652,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,7,0,8,9,0,0,0,0,0,0,1,2,1,90.0,24.0,4.0,,0,0,81,14.0,,44,0.8182,0
14272118,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0.00435,0.00435,0.13478,0.00435,0.00435,0.00435,0.52609,0.00435,0.26522,0.04783,0,0,7,0,0,0,9,0,8,6,1,2,1,60.0,,3.0,,0,0,73,18.0,7.0,33,0.9394,0
14272145,0,0,2,2015,0,1,0,1,0,0,0,0,0,0,0.00526,0.26842,0.21579,0.26842,0.00526,0.00526,0.00526,0.00526,0.00526,0.21579,0,8,6,8,0,0,0,0,0,6,1,2,1,60.0,,5.0,,0,0,79,,4.0,46,0.9565,0
14272272,0,0,1,2015,0,0,1,0,0,0,0,1,0,0,0.26522,0.00435,0.35217,0.00435,0.00435,0.00435,0.00435,0.35217,0.00435,0.00435,7,0,8,0,0,0,0,8,0,0,1,2,1,60.0,,4.0,,0,0,76,,,44,0.9773,7
14272371,0,0,3,2015,0,0,0,0,0,0,0,0,0,1,0.00345,0.00345,0.00345,0.07241,0.10690,0.00345,0.27931,0.07241,0.03793,0.41724,0,0,0,5,7,0,8,5,4,9,1,2,1,60.0,,6.0,,0,0,80,8.0,29.0,44,0.9318,0
14272373,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.15185,0.07778,0.04074,0.11481,0.00370,0.00370,0.15185,0.37407,0.07778,0.00370,7,4,3,6,0,0,7,9,4,0,1,2,1,60.0,,6.0,,0,0,82,,,45,0.9556,0
14272468,1,0,1,2015,0,0,0,0,0,1,0,0,0,0,0.00769,0.00769,0.08462,0.00769,0.08462,0.70000,0.00769,0.00769,0.08462,0.00769,0,0,6,0,6,9,0,0,6,0,1,2,1,60.0,31.0,5.0,,0,0,66,3.0,6.0,24,0.9167,6
14272483,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.54231,0.42692,0.00385,0.00385,0,0,0,0,0,0,9,8,0,0,1,2,1,90.0,28.0,4.0,,0,0,81,8.0,,47,0.9149,0
14272811,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00385,0.00385,0.00385,0.04231,0.00385,0.00385,0.92692,0.00385,0.00385,0.00385,0,0,0,8,0,0,9,0,0,0,1,2,0,70.0,26.0,3.0,,0,0,0,11.0,,49,0.8367,0
14272914,1,1,3,2015,0,0,0,0,0,1,0,0,1,0,0.08462,0.00769,0.16154,0.00769,0.16154,0.23846,0.08462,0.00769,0.23846,0.00769,4,0,6,0,6,8,4,0,8,0,1,2,1,70.0,23.0,5.0,,0,0,63,12.0,,33,0.9697,0
14273037,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00526,0.47895,0.11053,0.05789,0.00526,0.00526,0.00526,0.21579,0.11053,0.00526,0,9,6,5,0,0,0,8,6,0,1,2,1,90.0,26.0,3.0,,0,0,77,48.0,,46,0.9565,0
14273081,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00385,0.00385,0.00385,0.50385,0.04231,0.00385,0.00385,0.00385,0.42692,0.00385,0,0,0,9,7,0,0,0,8,0,1,2,1,70.0,25.0,3.0,,0,0,79,6.0,12.0,46,0.9130,0
14273236,0,0,2,2015,0,0,0,0,0,0,0,0,1,0,0.10500,0.15500,0.00500,0.15500,0.00500,0.00500,0.00500,0.00500,0.50500,0.05500,6,7,0,7,0,0,0,0,9,5,1,2,1,90.0,,4.0,,0,0,68,,0.0,51,0.8235,0
14273267,1,1,1,2015,0,0,0,0,0,0,0,1,0,0,0.01000,0.11000,0.01000,0.01000,0.01000,0.21000,0.01000,0.51000,0.11000,0.01000,0,6,0,0,0,8,0,9,6,0,1,2,1,70.0,25.0,4.0,,0,0,77,,,17,1.0000,1
14273390,0,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.22593,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.59630,0.15185,8,0,0,0,0,0,0,0,9,7,1,2,1,80.0,,4.0,,0,0,82,10.0,37.0,46,0.9348,0
