id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t10F,t11F,t12F,t13F,t14F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t10V,t11V,t12V,t13V,t14V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,t10L,t11L,t12L,t13L,t14L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
14313366,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00351,0.00351,0.00351,0.21404,0.03860,0.00351,0.03860,0.00351,0.00351,0.00351,0.00351,0.00351,0.31930,0.35439,0.00351,0,0,0,12,10,0,10,0,0,0,0,0,13,14,0,1,2,0,70.0,,5.0,,0,0,0,,,43,0.9535,0
14313616,0,0,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13898,0.00339,0.24068,0.20678,0.00339,0.00339,0.00339,0.03729,0.03729,0.03729,0.03729,0.00339,0.00339,0.20678,0.03729,11,0,14,12,0,0,0,6,6,6,6,0,0,12,6,1,2,1,80.0,,7.0,,0,0,87,32.0,10.0,43,0.9767,3
14313889,1,1,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.00408,0.65714,0.04490,0.00408,0.00408,0.00408,0.00408,0.00408,0.12653,0.08571,0.04490,0.00408,0.00408,0.00408,0,0,14,10,0,0,0,0,0,13,12,10,0,0,0,1,2,1,70.0,34.0,4.0,,0,0,78,,,46,0.9130,0
14314041,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00541,0.00541,0.00541,0.00541,0.11351,0.76216,0.05946,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0,0,0,0,13,14,12,0,0,0,0,0,0,0,0,1,2,1,60.0,,5.0,,0,0,80,18.0,,45,0.8889,0
14314323,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00408,0.00408,0.00408,0.00408,0.04490,0.08571,0.69796,0.00408,0.04490,0.00408,0.00408,0.00408,0.00408,0.08571,0.00408,0,0,0,0,10,12,14,0,10,0,0,0,0,12,0,1,2,1,70.0,,3.0,,0,0,73,6.0,4.0,47,0.9149,0
14315377,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00465,0.00465,0.00465,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,0.09767,0.51628,0.05116,0.23721,0.00465,0.00465,0,0,0,0,0,10,0,0,0,12,14,10,13,0,0,1,2,1,60.0,,6.0,,0,0,74,,,48,0.8958,0
14317497,0,1,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00351,0.00351,0.17895,0.00351,0.07368,0.00351,0.00351,0.00351,0.07368,0.00351,0.24912,0.00351,0.00351,0.38947,0.00351,0,0,12,0,10,0,0,0,10,0,13,0,0,14,0,1,2,1,50.0,,,93.0,0,0,81,46.0,,51,0.9020,7
14318105,1,1,3,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00541,0.00541,0.00541,0.05946,0.11351,0.22162,0.00541,0.54595,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0,0,0,11,12,13,0,14,0,0,0,0,0,0,0,1,2,1,60.0,25.0,5.0,,0,0,75,,,39,0.8718,0
14318191,0,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08936,0.00426,0.00426,0.00426,0.00426,0.00426,0.13191,0.13191,0.08936,0.00426,0.00426,0.34468,0.04681,0.00426,0.13191,9,0,0,0,0,0,11,11,9,0,0,14,8,0,11,1,2,1,60.0,,5.0,,0,0,80,0.0,,47,0.9149,0
14318408,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27111,0.00444,0.00444,0.00444,0.09333,0.27111,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.31556,12,0,0,0,11,12,0,0,0,0,0,0,0,0,14,1,2,1,60.0,,3.0,,0,0,82,67.0,,49,0.8571,0
14318602,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00364,0.00364,0.00364,0.04000,0.00364,0.00364,0.62182,0.00364,0.00364,0.22182,0.00364,0.07636,0.00364,0.00364,0.00364,0,0,0,11,0,0,14,0,0,13,0,12,0,0,0,1,2,1,60.0,,5.0,,0,0,74,4.0,,43,0.8605,6
14318746,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00541,0.00541,0.00541,0.00541,0.00541,0.27568,0.00541,0.49189,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.16757,0,0,0,0,0,13,0,14,0,0,0,0,0,0,12,1,2,1,80.0,26.0,3.0,,0,0,80,22.0,,39,0.8718,0
14318976,0,0,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0.00741,0.00741,0.74815,0.00741,0.00741,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,1,2,1,60.0,,4.0,,0,0,68,45.0,,28,0.8214,0
14319224,1,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15122,0.00488,0.24878,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.34634,0.05366,0.00488,0.10244,12,0,13,0,9,0,0,0,0,0,0,14,9,0,11,1,2,1,70.0,27.0,6.0,,0,0,75,24.0,38.0,52,0.8846,0
14319315,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19245,0.00377,0.00377,0.00377,0.00377,0.00377,0.45660,0.00377,0.07925,0.00377,0.00377,0.15472,0.00377,0.00377,0.07925,13,0,0,0,0,0,14,0,10,0,0,12,0,0,10,1,2,1,70.0,,4.0,,0,0,79,,,44,0.9773,7
14321352,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05116,0.00465,0.00465,0.00465,0.09767,0.00465,0.09767,0.00465,0.00465,0.00465,0.70233,0.00465,0.00465,0.00465,0.00465,11,0,0,0,12,0,12,0,0,0,14,0,0,0,0,1,2,1,60.0,,4.0,,0,0,71,,8.0,49,0.8980,0
14321698,1,0,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12727,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.06667,0.00606,0.00606,0.00606,0.73333,13,0,0,0,0,0,0,0,0,0,12,0,0,0,14,1,2,1,60.0,26.0,5.0,,0,0,82,,,22,0.9091,7
14322128,0,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00571,0.23429,0.29143,0.00571,0.00571,0.00571,0.40571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0,12,13,0,0,0,14,0,0,0,0,0,0,0,0,1,2,1,70.0,,4.0,,0,0,74,10.0,,28,1.0000,6
14322222,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00426,0.00426,0.00426,0.00426,0.00426,0.51489,0.17447,0.00426,0.00426,0.00426,0.17447,0.00426,0.00426,0.00426,0.08936,0,0,0,0,0,14,12,0,0,0,12,0,0,0,11,1,2,1,60.0,,5.0,,0,0,82,20.0,,49,0.8776,0
14322386,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00392,0.04314,0.00392,0.00392,0.00392,0.00392,0.43529,0.00392,0.00392,0.00392,0.23922,0.04314,0.04314,0.16078,0.00392,0,9,0,0,0,0,14,0,0,0,13,9,9,12,0,1,2,1,50.0,,4.0,,0,0,80,,25.0,47,0.9574,7
14322429,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00426,0.17447,0.00426,0.00426,0.08936,0.17447,0.00426,0.00426,0.00426,0.00426,0.51489,0.00426,0.00426,0.00426,0.00426,0,12,0,0,11,12,0,0,0,0,14,0,0,0,0,1,2,1,70.0,,5.0,,0,0,70,7.0,,44,0.9318,0
14322684,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00571,0.00571,0.00571,0.00571,0.00571,0.40571,0.00571,0.00571,0.00571,0.00571,0.34857,0.17714,0.00571,0.00571,0.00571,0,0,0,0,0,14,0,0,0,0,13,12,0,0,0,1,2,1,70.0,,6.0,,0,0,79,29.0,32.0,39,0.9231,0
14323112,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00571,0.00571,0.00571,0.29143,0.00571,0.00571,0.46286,0.00571,0.12000,0.00571,0.06286,0.00571,0.00571,0.00571,0.00571,0,0,0,13,0,0,14,0,12,0,11,0,0,0,0,1,2,0,60.0,29.0,2.0,,0,0,0,46.0,,42,0.8810,1
14323182,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.53778,0.00444,0.00444,0.09333,0.00444,0.00444,0.00444,0.00444,0.31556,0,0,0,0,0,0,14,0,0,12,0,0,0,0,13,1,2,1,70.0,,4.0,,0,0,71,6.0,,35,0.9143,6
14323285,0,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00426,0.30213,0.00426,0.34468,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.08936,0.00426,0.13191,0.08936,0.00426,0,13,0,14,0,0,0,0,0,0,10,0,12,10,0,1,2,1,60.0,,5.0,,0,0,81,69.0,,45,0.8444,0
14323540,0,0,1,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00444,0.22667,0.00444,0.00444,0.00444,0.00444,0.13778,0.22667,0.04889,0.00444,0.09333,0.04889,0.18222,0.00444,0.00444,0,13,0,0,0,0,11,13,8,0,10,8,12,0,0,1,2,1,60.0,,4.0,,0,0,73,25.0,8.0,50,0.9200,1
14324561,0,1,2,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.85263,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,2,1,80.0,,4.0,,0,0,79,13.0,,17,0.9412,0
14324682,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00351,0.00351,0.00351,0.70526,0.00351,0.10877,0.00351,0.00351,0.03860,0.00351,0.00351,0.00351,0.00351,0.07368,0.03860,0,0,0,14,0,13,0,0,10,0,0,0,0,12,10,1,2,1,90.0,,5.0,,0,0,84,20.0,,47,0.8511,0
14324888,0,0,3,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07119,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.30847,0.03729,0.00339,0.10508,0.00339,0.24068,0.20678,0.00339,10,0,0,0,0,0,0,14,9,0,11,0,13,12,0,1,2,1,60.0,,5.0,,0,0,81,10.0,,43,1.0000,0
14325064,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00444,0.00444,0.00444,0.09333,0.00444,0.76000,0.00444,0.00444,0.09333,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0,0,0,12,0,14,0,0,12,0,0,0,0,0,0,1,2,1,80.0,32.0,6.0,,0,0,86,13.0,12.0,43,0.9302,0
14325227,0,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52593,0.00741,0.00741,0.00741,0.08148,0.00741,0.30370,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,14,0,0,0,12,0,13,0,0,0,0,0,0,0,0,1,2,1,70.0,,4.0,,0,0,80,0.0,,27,1.0000,0
14325607,0,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364,0.51273,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.11273,0.00364,0.00364,0.00364,0.18545,0.14909,0.00364,0,14,0,0,0,0,0,0,11,0,0,0,13,12,0,1,2,1,60.0,,5.0,,0,0,79,18.0,13.0,46,0.9565,0
14325743,0,0,1,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15472,0.00377,0.00377,0.11698,0.00377,0.23019,0.00377,0.00377,0.15472,0.07925,0.04151,0.00377,0.00377,0.00377,0.19245,11,0,0,10,0,14,0,0,11,9,8,0,0,0,13,1,2,1,60.0,,7.0,,0,0,79,,,46,0.8913,7
14325951,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00488,0.00488,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.83415,0.05366,0.00488,0,0,0,0,0,12,0,0,0,0,0,0,14,12,0,1,2,1,60.0,24.0,5.0,,0,0,73,22.0,,39,0.9487,0
14326151,0,1,2,2015,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.00465,0.00465,0.33023,0.33023,0.23721,0.00465,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,0,0,0,0,0,13,13,12,0,0,0,11,0,0,0,1,2,1,70.0,,4.0,,0,0,78,14.0,,45,0.8667,0
14326194,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.71765,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.12941,0.01176,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,1,2,0,50.0,,5.0,,0,0,0,,,12,0.9167,2
14326305,0,0,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08235,0.31765,0.12157,0.00392,0.00392,0.16078,0.00392,0.00392,0.00392,0.00392,0.04314,0.16078,0.08235,0.00392,0.00392,9,14,11,0,0,12,0,0,0,0,8,12,9,0,0,1,2,1,80.0,,5.0,,0,0,79,18.0,,47,0.8936,0
14326367,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.09333,0.00444,0.18222,0.00444,0.62667,0.00444,0.04889,0,0,0,0,0,0,0,0,12,0,13,0,14,0,11,1,2,1,60.0,,5.0,,0,0,79,,,51,0.8627,0
14326490,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.42326,0.00465,0.00465,0.51628,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,1,2,1,70.0,,5.0,,0,0,72,,,39,0.8974,1
14326541,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00488,0.05366,0.00488,0.05366,0.10244,0.00488,0.00488,0.29756,0.00488,0.00488,0.34634,0.00488,0.00488,0.10244,0.00488,0,9,0,9,11,0,0,13,0,0,14,0,0,11,0,1,2,1,80.0,25.0,4.0,,0,0,74,13.0,,45,0.9556,0
14326549,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00377,0.00377,0.15472,0.00377,0.53208,0.00377,0.15472,0.11698,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0,0,12,0,14,0,12,11,0,0,0,0,0,0,0,1,2,1,60.0,,4.0,,0,0,81,10.0,36.0,45,0.9111,0
14326755,0,1,3,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00377,0.04151,0.04151,0.00377,0.00377,0.00377,0.07925,0.00377,0.00377,0.30566,0.07925,0.00377,0.19245,0.23019,0.00377,0,8,8,0,0,0,10,0,0,14,10,0,12,13,0,1,2,1,60.0,,2.0,,0,0,69,55.0,,48,0.9167,0
14326845,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13778,0.04889,0.00444,0.00444,0.00444,0.31556,0.13778,0.00444,0.00444,0.04889,0.13778,0.00444,0.00444,0.04889,0.09333,11,7,0,0,0,14,11,0,0,7,11,0,0,7,10,1,2,1,90.0,26.0,5.0,,0,0,87,38.0,,44,0.8636,0
14326871,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05116,0.00465,0.00465,0.00465,0.14419,0.42326,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.33023,11,0,0,0,12,14,0,0,0,0,0,0,0,0,13,1,2,1,80.0,,5.0,,0,0,85,53.0,,47,0.9574,0
14328223,0,0,3,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00541,0.00541,0.38378,0.05946,0.00541,0.00541,0.16757,0.00541,0.00541,0.05946,0.00541,0.00541,0.00541,0.27568,0.00541,0,0,14,10,0,0,12,0,0,10,0,0,0,13,0,1,2,1,70.0,,5.0,,0,0,80,17.0,,48,0.8542,0
14329177,0,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21026,0.31282,0.00513,0.00513,0.00513,0.00513,0.10769,0.00513,0.00513,0.26154,0.00513,0.00513,0.00513,0.05641,0.00513,12,14,0,0,0,0,11,0,0,13,0,0,0,10,0,1,2,1,60.0,,2.0,,0,0,79,41.0,15.0,41,0.8780,0
14329256,0,0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05116,0.00465,0.00465,0.60930,0.00465,0.00465,0.14419,0.00465,0.00465,0.00465,0.00465,0.14419,0.00465,0.00465,0.00465,11,0,0,14,0,0,12,0,0,0,0,12,0,0,0,1,2,0,70.0,,4.0,,0,0,0,15.0,,50,0.8000,7
14330511,0,1,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00392,0.12157,0.00392,0.31765,0.00392,0.00392,0.04314,0.00392,0.23922,0.00392,0.00392,0.00392,0.12157,0.00392,0.12157,0,10,0,14,0,0,9,0,13,0,0,0,10,0,10,1,2,1,70.0,,4.0,,0,0,81,64.0,,50,0.8600,3
14336488,0,0,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.25818,0.11273,0.00364,0.00364,0.07636,0.00364,0.51273,0.00364,0.00364,0,0,0,0,0,0,13,12,0,0,11,0,14,0,0,1,2,1,50.0,,5.0,,0,0,81,15.0,,47,0.9149,0
14337233,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.13191,0.00426,0.00426,0.00426,0.04681,0.17447,0.00426,0.00426,0.00426,0.00426,0.25957,0.25957,0.08936,0.00426,0.00426,11,0,0,0,9,12,0,0,0,0,13,13,10,0,0,1,2,1,70.0,,6.0,,0,0,80,30.0,38.0,47,0.9574,0
14338273,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00351,0.00351,0.00351,0.00351,0.03860,0.17895,0.00351,0.07368,0.00351,0.00351,0.63509,0.00351,0.03860,0.00351,0.00351,0,0,0,0,10,13,0,12,0,0,14,0,10,0,0,1,2,1,60.0,28.0,4.0,,0,0,73,27.0,,46,0.8261,0
14339224,0,0,2,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00408,0.04490,0.00408,0.00408,0.08571,0.16735,0.41224,0.00408,0.24898,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0,10,0,0,11,12,14,0,13,0,0,0,0,0,0,1,2,1,60.0,,5.0,,0,0,77,6.0,,35,0.8857,0
14344765,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00541,0.00541,0.00541,0.00541,0.00541,0.38378,0.00541,0.16757,0.00541,0.00541,0.22162,0.16757,0.00541,0.00541,0.00541,0,0,0,0,0,14,0,11,0,0,13,11,0,0,0,1,2,0,60.0,,5.0,,0,0,0,17.0,,45,0.9778,0
14345486,0,0,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04889,0.40444,0.00444,0.00444,0.00444,0.22667,0.04889,0.00444,0.13778,0.00444,0.00444,0.00444,0.00444,0.09333,0.00444,9,14,0,0,0,13,9,0,12,0,0,0,0,11,0,1,2,1,80.0,,7.0,,0,0,83,58.0,,46,0.8696,0
14346378,0,2,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17447,0.00426,0.00426,0.00426,0.00426,0.00426,0.60000,0.00426,0.00426,0.00426,0.00426,0.00426,0.04681,0.08936,0.04681,13,0,0,0,0,0,14,0,0,0,0,0,10,12,10,1,2,1,80.0,,4.0,,0,0,78,34.0,,47,0.8511,0
14347270,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.36727,0.00364,0.18545,0.40364,0.00364,0.00364,0.00364,0.00364,0,0,0,0,0,0,0,13,0,12,14,0,0,0,0,1,2,1,60.0,,5.0,,0,0,77,7.0,,48,1.0000,0
14349640,0,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426,0.38723,0.00426,0.00426,0.00426,0.00426,0.30213,0.00426,0.00426,0.04681,0.00426,0.00426,0.00426,0.00426,0.21702,0,14,0,0,0,0,13,0,0,11,0,0,0,0,12,1,2,1,60.0,,4.0,,0,0,76,,,43,0.9070,0
14349940,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00465,0.00465,0.05116,0.00465,0.00465,0.05116,0.79535,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0,0,11,0,0,11,14,11,0,0,0,0,0,0,0,1,2,0,80.0,26.0,4.0,,0,0,0,45.0,20.0,43,0.9535,1
14351784,0,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08936,0.00426,0.00426,0.08936,0.04681,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.34468,0.30213,0.00426,0.08936,10,0,0,10,9,0,0,0,0,0,0,14,13,0,10,1,2,1,60.0,,5.0,,0,0,79,,13.0,44,0.8409,0
14352092,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00377,0.00377,0.00377,0.00377,0.04151,0.00377,0.00377,0.07925,0.00377,0.19245,0.00377,0.00377,0.07925,0.56981,0.00377,0,0,0,0,10,0,0,11,0,13,0,0,11,14,0,1,2,1,50.0,,5.0,,0,0,80,17.0,,45,0.9111,0
14352147,1,1,3,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18261,0.00870,0.00870,0.00870,0.61739,0.00870,0.09565,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,13,0,0,0,14,0,12,0,0,0,0,0,0,0,0,1,2,1,70.0,29.0,4.0,,0,0,70,17.0,18.0,23,1.0000,0
14354180,0,0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07097,0.00645,0.20000,0.45806,0.00645,0.00645,0.20000,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,11,0,12,14,0,0,12,0,0,0,0,0,0,0,0,1,2,1,70.0,,4.0,,0,0,79,,,23,0.8696,2
14356949,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23721,0.00465,0.00465,0.00465,0.37674,0.14419,0.00465,0.00465,0.00465,0.00465,0.19070,0.00465,0.00465,0.00465,0.00465,13,0,0,0,14,11,0,0,0,0,12,0,0,0,0,1,2,1,70.0,29.0,5.0,,0,0,78,70.0,,52,0.8462,0
14358142,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.38378,0.38378,0.16757,0.00541,0,0,0,0,0,0,0,0,0,0,0,13,13,12,0,1,2,1,80.0,,4.0,,0,0,80,,,40,0.9250,0
14358685,0,2,4,2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23721,0.23721,0.00465,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.23721,0.00465,0.00465,0.14419,12,12,0,10,0,0,0,0,0,0,0,12,0,0,11,1,2,1,60.0,,5.0,,0,0,79,,,47,0.8085,0
14359910,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00426,0.00426,0.08936,0.21702,0.00426,0.25957,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.08936,0.30213,0,0,10,12,0,13,0,0,0,0,0,0,0,10,14,1,2,1,60.0,,5.0,,0,0,70,21.0,,46,0.8913,0
14370456,1,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00513,0.26154,0.00513,0.00513,0.15897,0.00513,0.00513,0.05641,0.00513,0.00513,0.00513,0.46667,0.00513,0.00513,0.00513,0,13,0,0,12,0,0,11,0,0,0,14,0,0,0,1,2,1,80.0,25.0,4.0,,0,0,85,0.0,5.0,42,0.8333,0
14374839,0,2,4,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.26154,0.05641,0.00513,0.05641,0.00513,0.00513,0.00513,0.31282,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.26154,12,10,0,10,0,0,0,14,0,0,0,0,0,0,12,1,2,1,60.0,,4.0,,0,0,72,17.0,,44,0.9318,0
14380141,0,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800,0.32800,0.16800,0.00800,0.00800,0.00800,0.08800,0.00800,0.00800,0.00800,0.00800,0.16800,0.16800,0.00800,0.00800,0,14,11,0,0,0,10,0,0,0,0,11,11,0,0,1,2,0,80.0,,5.0,,0,0,0,13.0,,34,0.9412,0
14387115,0,0,1,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00645,0.07097,0.00645,0.26452,0.00645,0.00645,0.00645,0.45806,0.00645,0.00645,0.00645,0.13548,0.00645,0.00645,0.00645,0,11,0,13,0,0,0,14,0,0,0,12,0,0,0,1,2,0,80.0,,3.0,,0,0,0,0.0,,29,0.8966,1
14387384,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.24800,0.64800,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,2,0,70.0,,,94.0,0,0,0,22.0,24.0,26,0.8846,0
14442471,0,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11273,0.00364,0.00364,0.47636,0.00364,0.00364,0.18545,0.00364,0.00364,0.00364,0.04000,0.07636,0.00364,0.00364,0.07636,12,0,0,14,0,0,13,0,0,0,9,10,0,0,10,1,2,1,90.0,,,93.0,0,0,89,85.0,,40,0.9000,0
14499605,1,1,3,2015,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00408,0.00408,0.08571,0.00408,0.00408,0.08571,0.00408,0.00408,0.28980,0.00408,0.00408,0.28980,0.04490,0.16735,0.00408,0,0,10,0,0,10,0,0,13,0,0,13,9,12,0,1,2,1,90.0,24.0,2.0,,0,0,79,0.0,,39,0.9487,0
11482036,0,1,2,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00488,0.00488,0.05366,0.00488,0.34634,0.00488,0.00488,0.00488,0.44390,0.00488,0.00488,0.10244,0.00488,0.00488,0.00488,0,0,11,0,13,0,0,0,14,0,0,12,0,0,0,1,3,1,10.0,,,93.0,0,0,87,0.0,,29,0.9655,0
