1287,snimrod,Same duplicate code again...
1288,nitzancarmi,done
1289,nitzancarmi,done
1290,nitzancarmi,done
1291,nitzancarmi,Why is this true? We call nvme_emu_dev_open before we reach these lines.
1292,nitzancarmi,It is confusing to use  is_global_id_zero  an int (and use   operand) while it actually that returns 0 only to indicate  True . I think it is better to replace it (maybe return boolean True/False from is_global_id_zero).
1293,nitzancarmi,To avoid multiple prints with the same warning  we can replace the order of checks:  if (num_id_descs)  {...}  if ( num_id_descs || id_zero) {nvmx_warn(...);}
1294,nitzancarmi,Why not passing the nidt enum instead of the type as a string?
1295,nitzancarmi,Please add a comment from NVMe spec. that explains why is this enough to use NVME_NS_ID_TYPES_NUM everywhere:   A controller shall not return multiple descriptors with the same Namespace Identifier Type (NIDT). 
1296,nitzancarmi,We already do memset to 0 inside nvmf_identify_namespace().  I prefer do this only inside function (and not here)  but it's your choice.   Anyway  no need to do this twice
1297,nitzancarmi,Maybe move all the chunk  if {STATIC} else {DYNAMIC}  to a helper function (like nvmf_verify_configured_global_ids).  It will ease the reading of this function.
1298,nitzancarmi,redundant space
1299,nitzancarmi,Please try to split this juge function into helpers  it will be much easier to understand the logic this way.
1300,nitzancarmi,There is no real need in these local pointers...
1301,nitzancarmi,Please fix indentation
1302,nitzancarmi,We can't treat  list  parameter as of type  nvme_id_ns_descriptor_t \*   as it's elements are not of same size. Even though we currently don't use it  curr->nid value isn't correct in this kind of casting. Lets just keep it always as char\* (or void\*). If we must  we can memcpy X bytes from curr into local variable of type nvme_id_ns_descriptor_t.
1303,nitzancarmi,id_desc++;
1304,snimrod,Wrong English  should be  In case of descriptor with unrecognized type... 
1305,snimrod,Why are you using a switch case here? If all three types share the same handling then it is more of a if case I think.    Should be something like:    if (id   id < NVME_NS_IDENTIFIER_LAST) {  } else {  }
1306,snimrod,In general please try to give meaningful names and not using i and j 
1307,snimrod,Please give meaningful name and not use c
1308,maxgurtovoy,can we remove the enum definition ?
1309,nitzancarmi,done
1310,maxgurtovoy,why dont use struct mlx5dv_flow_action_attr flow_attr ? why array ?
1311,maxgurtovoy,please add Tests section in all commit.  Also you can add the exact command line for new tests (like I did with new tests for nvme_namespace)
1312,alex-mikheev,can you change devx_alloc_uar() to int devx_alloc_uar(ctx  *uar_obj) ?
1313,mike-dubman,why not to use autotools template spec.in->.spec logic?    here:   https://github.com/Mellanox/nvmx/blob/master/configure.ac L58  
1314,yshestakov,It's an egg-chicken issue.  `rpmbuild` knows nothing about `autotool`. It works with src.rpm and the spec file.  The version and revision attributes  should be harcoded into the spec file.  ```    rpm -qlp /.autodirect/mswg/release/nvme/nvme-snap-1.0.1-2.mlnx.src.rpm  nvme-snap-1.0.1.tar.gz  nvme-snap-googletest-1.0.1.tar.gz  nvme-snap.spec  ```    rpmbuild couldn't unpack tar.gz before processing SPEC file to regenerate the SPEC file based on configure.ac content.    In fact  `build_rpm.sh` and `build_srpm.sh` scripts extract  version  attribute from the `configure.ac`:    ```    cat build_scripts/get_ver.sh   /bin/bash  wd= (dirname  0)  awk '/AC_INIT/ {v= 2; gsub( [\\[\\] ]*     v); print v}'  wd/../configure.ac  ```    Next   revision  attribute is not part of `configure.ac` and it gets values of `BUILD_NUMBER` from the CI job (as an env variable).    .      
1315,mike-dubman,* rpmbuild nor any build script should not know/work with autotool  * The tarball should contain products of autotool (spec.in -> spec) and rpmbuild should use the product  * The tarball creation process starts with autogen->autotool>generates all files->packs into tarball and creates srpm/rpm.  
1316,yshestakov,I got your idea.    Currently  source tarball(s) are generated by `git-archive` command to get exactly the same state of sources for the given GIT commit/tag. Otherwise  we can produce a bit different content of binary RPM despite having the same RPM version-revision tuple as a unique identifier.     I could rework the build scripts and implement  build_srpm  as a Makefile target. So that nvme-snap.spec will be generated by `autotool`  next - pack ` WORKSPACE` directory into the `nvme-snap- VER.tar.gz` archive  generate SRC.RPM.
1317,mike-dubman,why not make dist?
1318,mike-dubman,git-archive is a mistake to create tarball. ```make dist''' should be used. You can use got-archive to transfer workspace from node to node  but  make dist  to create product tarball.
1319,yshestakov,We have a problems with `make dist` implementation due to long file names in the googletest sources we're trying to pack into the dist tarball:  ```  tardir=nvme-snap-1.0.1    {TAR-tar} chof -  tardir  | GZIP=--best gzip -c >nvme-snap-1.0.1.tar.gz  tar: nvme-snap-1.0.1/googletest/googletest/xcode/Samples/FrameworkSample/WidgetFramework.xcodeproj/project.pbxproj: file name is too long (max 99); not dumped  tar: Exiting with failure status due to previous errors  ```
1320,mike-dubman,Why we pack gtest into rpm?  It should be available for ci and dev not at delivery package.
1321,yshestakov,We don't control build environment  i.e. presence of gtest installed on machines used to build MLNX OFED including our `nvme-snap` from SRC.RPM. So that we pack gtest  we compile it each time (3 times): unittest stage  package state  compile stage of CI
1322,mike-dubman,i mean  no need to package tests (and gtest ext package) into snap.rpm.  gtest is used from ci  when jenkins can extract contrib/gtest-src.tgz and build tests with it.  no need it in snap.rpm    
1323,mike-dubman,below is a common practice:    1. Add gtest.m4 into snap same location with configure  enable-gtest  option  https://github.com/openucx/ucx/blob/master/config/m4/gtest.m4  2. Enable opt in configure.ac in snap  https://github.com/openucx/ucx/blob/master/configure.ac L209  3. Add embedded gtest self-contained code into snap repo  update  include  from proj files to point into it  https://github.com/openucx/ucx/blob/master/test/gtest/common/gtest.h  https://github.com/openucx/ucx/blob/master/test/gtest/common/gtest-all.cc      a. Now  when you build tarball with make dist   gtest code will be part of it.  b. The ./configure call from .spec file will be w/ or w/o building tests (IMO   no need tests in rpm)  c. The CI will configure with  enable-gtest and hence gtest will be available    
1324,yshestakov,I found the root cause of tar using old (v7) format:  `autoreconf` called from `./autogen.sh` produces `aclocal.m4`  which contains  chof  options to create a TAR archive.  ho  means old (v7) format to use.
1325,yshestakov,I can't build nvme-snap w/o  googletest  sources present:  ```  configure: creating ./config.status  config.status: creating Makefile  config.status: creating samples/Makefile  config.status: creating src/Makefile  config.status: creating tests/Makefile  config.status: creating config.h  config.status: executing depfiles commands  config.status: executing libtool commands  === configuring in googletest (/root/rpmbuild/BUILD/nvme-snap-1.0.1/googletest)  configure: WARNING: no configuration information is in googletest  + make -j16  make  all-recursive  make[1]: Entering directory `/root/rpmbuild/BUILD/nvme-snap-1.0.1'  Making all in googletest  make[2]: Entering directory `/root/rpmbuild/BUILD/nvme-snap-1.0.1/googletest'  make[2]: *** No rule to make target `all'.  Stop.  make[2]: Leaving directory `/root/rpmbuild/BUILD/nvme-snap-1.0.1/googletest'  make[1]: *** [all-recursive] Error 1  make[1]: Leaving directory `/root/rpmbuild/BUILD/nvme-snap-1.0.1'  make: *** [all] Error 2  error: Bad exit status from /var/tmp/rpm-tmp.EPmJ3a ( build)  ```
1326,yshestakov,`Makefile.am` wants it to build:  ```  SUBDIRS = googletest src samples tests    ```
1327,mike-dubman,not needed with new procedure
1328,mike-dubman,also  old tar format is not needed
1329,yshestakov,`aclocal.m4` is regenerated each time we run `autoreconf` tool (part of ./autogen.sh). So that I have to patch `aclocal.m4` after `autoreconf` and before `configure`
1330,mike-dubman,Why
1331,yshestakov,> Why?    `aclocal.m4` is not part of `nvmx.git` repo  it's generated by autotool(s).  I can't tell automake (called by autoreconf) to use tar-pax format instead of default one (v7). It ignores `AUTOMAKE_OPTIONS` env for some reason:  ```    AUTOMAKE_OPTIONS=--tar-pax autoreconf --force      grep chof *m4  aclocal.m4:  [am__tar=' {TAR-tar} chof -  tardir ' am__untar=' {TAR-tar} xf -']   ```  
1332,mike-dubman,Aclocal is byproduct and should not be treated bu nvmx scripts.  Why tar pax opt used at all?
1333,yshestakov,> Aclocal is byproduct and should not be treated by nvmx scripts.    `aclocal.m4` is included from `Makefile.in` -- genrated by autotools from `Makefile.am`.  It contains tar options to use for  make dist  target of Makefile.    > Why tar pax opt used at all?    No  v7 format is used by default as specified in `aclocal.m4` -- default behavior of automake.  I'm trying to tell automake to use pax format option (tar cf) instead of v7 (tar chof)  Because  tar chof  command turns old v7 formar and doesn't pack long file names like we have in googletest framework
1334,mike-dubman,U dont need googletest to pack in a 1st place.
1335,mike-dubman,See my comment with recipe 
1336,yshestakov,> U dont need googletest to pack in a 1st place.    Ok  it means I have to add `--skip-tests` option to `configure.ac` and add `ifdef` check into `Makefile.am` to skip build of `googletest`  and `tests` sub-directories.  
1337,yshestakov,> See my comment with the recipe    It's easy to add `nvme-snap.spec.in` into `AC_CONFIG_FILES` section of `configure.ac` to get RPM  Version  attribute substituted from `AC_INIT` macro. However  it doesn't provide RPM  Revision  number  which reflects BUILD_NUMBER (of Jenkins job)  i.e. sequential or unique number to identify changes to the binary/source RPM files. It is needed because of  micro  value of NVME-SNAP version (1.0.1 -- major=1  minor=0  micro=1) isn't changed each time we have nvme-snap code changed  i.e. new PR merged into  master  branch
1338,mike-dubman,micro should be calculated in configure.ac as well. It can read env variable BUILD_NUMBER and use it. -or- calculate it as amount of commits from branch start. see example below:    https://github.com/Mellanox/hcoll/blob/fe2976952ae7d1fcceca999b18f9f934925335d6/configure.ac L15    ```  define([hcoll_ver_micro]  esyscmd([sh -c  git rev-list HEAD | wc -l | sed -e 's/ *//g' | xargs -n1 printf ]))  ```    You can always override var from .spec file with --define
